0 2.42613107e-02 2.42613107e-02 2.42613107e-02 -7.42411670e-06 -7.42411670e-06 -7.42411670e-06 G
1 2.42603368e-02 2.42603368e-02 2.42602960e-02 3.39812420e-04 1.83279777e-04 1.83279777e-04 
2 2.42574157e-02 2.42574157e-02 2.42572526e-02 6.79662436e-04 3.66739362e-04 3.66739362e-04 
3 2.42525498e-02 2.42525498e-02 2.42521829e-02 1.01931737e-03 5.50057513e-04 5.50057513e-04 
4 2.42457427e-02 2.42457427e-02 2.42450906e-02 1.35871351e-03 7.33226204e-04 7.33226204e-04 
5 2.42369994e-02 2.42369994e-02 2.42359809e-02 1.69777101e-03 9.16207360e-04 9.16207360e-04 
6 2.42263266e-02 2.42263266e-02 2.42248606e-02 2.03640738e-03 1.09895794e-03 1.09895794e-03 
7 2.42137324e-02 2.42137324e-02 2.42117380e-02 2.37453946e-03 1.28143351e-03 1.28143351e-03 
8 2.41992262e-02 2.41992262e-02 2.41966228e-02 2.71208394e-03 1.46358919e-03 1.46358919e-03 
9 2.41828190e-02 2.41828190e-02 2.41795264e-02 3.04895748e-03 1.64537992e-03 1.64537992e-03 
10 2.41645233e-02 2.41645233e-02 2.41604614e-02 3.38507690e-03 1.82676063e-03 1.82676063e-03 
11 2.41443530e-02 2.41443530e-02 2.41394422e-02 3.72035909e-03 2.00768626e-03 2.00768626e-03 
12 2.41223235e-02 2.41223235e-02 2.41164845e-02 4.05472117e-03 2.18811183e-03 2.18811183e-03 
13 2.40984515e-02 2.40984515e-02 2.40916056e-02 4.38808049e-03 2.36799248e-03 2.36799248e-03 
14 2.40727553e-02 2.40727553e-02 2.40648243e-02 4.72035455e-03 2.54728342e-03 2.54728342e-03 
15 2.40452546e-02 2.40452546e-02 2.40361608e-02 5.05146119e-03 2.72594005e-03 2.72594005e-03 
16 2.40159707e-02 2.40159707e-02 2.40056370e-02 5.38131844e-03 2.90391787e-03 2.90391787e-03 
17 2.39849260e-02 2.39849260e-02 2.39732760e-02 5.70984470e-03 3.08117257e-03 3.08117257e-03 
18 2.39521448e-02 2.39521448e-02 2.39391026e-02 6.03695863e-03 3.25765998e-03 3.25765998e-03 
19 2.39176524e-02 2.39176524e-02 2.39031431e-02 6.36257927e-03 3.43333616e-03 3.43333616e-03 
20 2.38814758e-02 2.38814758e-02 2.38654252e-02 6.68662596e-03 3.60815732e-03 3.60815732e-03 
21 2.38436434e-02 2.38436434e-02 2.38259781e-02 7.00901846e-03 3.78207992e-03 3.78207992e-03 
22 2.38041849e-02 2.38041849e-02 2.37848325e-02 7.32967686e-03 3.95506059e-03 3.95506059e-03 
23 2.37631316e-02 2.37631316e-02 2.37420206e-02 7.64852173e-03 4.12705622e-03 4.12705622e-03 
24 2.37205161e-02 2.37205161e-02 2.36975761e-02 7.96547402e-03 4.29802394e-03 4.29802394e-03 
25 2.36763724e-02 2.36763724e-02 2.36515341e-02 8.28045511e-03 4.46792112e-03 4.46792112e-03 
26 2.36307359e-02 2.36307359e-02 2.36039313e-02 8.59338688e-03 4.63670540e-03 4.63670540e-03 
27 2.35836434e-02 2.35836434e-02 2.35548056e-02 8.90419164e-03 4.80433467e-03 4.80433467e-03 
28 2.35351333e-02 2.35351333e-02 2.35041968e-02 9.21279223e-03 4.97076714e-03 4.97076714e-03 
29 2.34852449e-02 2.34852449e-02 2.34521456e-02 9.51911196e-03 5.13596127e-03 5.13596127e-03 
30 2.34340194e-02 2.34340194e-02 2.33986948e-02 9.82307470e-03 5.29987588e-03 5.29987588e-03 
31 2.33814990e-02 2.33814990e-02 2.33438880e-02 1.01246048e-02 5.46247004e-03 5.46247004e-03 
32 2.33277273e-02 2.33277273e-02 2.32877707e-02 1.04236273e-02 5.62370320e-03 5.62370320e-03 
33 2.32727493e-02 2.32727493e-02 2.32303898e-02 1.07200675e-02 5.78353511e-03 5.78353511e-03 
34 2.32166112e-02 2.32166112e-02 2.31717933e-02 1.10138516e-02 5.94192588e-03 5.94192588e-03 
35 2.31593608e-02 2.31593608e-02 2.31120310e-02 1.13049062e-02 6.09883599e-03 6.09883599e-03 
36 2.31010467e-02 2.31010467e-02 2.30511539e-02 1.15931587e-02 6.25422627e-03 6.25422627e-03 
37 2.30417192e-02 2.30417192e-02 2.29892146e-02 1.18785367e-02 6.40805793e-03 6.40805793e-03 
38 2.29814296e-02 2.29814296e-02 2.29262668e-02 1.21609688e-02 6.56029258e-03 6.56029258e-03 
39 2.29202305e-02 2.29202305e-02 2.28623660e-02 1.24403840e-02 6.71089222e-03 6.71089222e-03 
40 2.28581757e-02 2.28581757e-02 2.27975687e-02 1.27167120e-02 6.85981926e-03 6.85981926e-03 
41 2.27953201e-02 2.27953201e-02 2.27319332e-02 1.29898831e-02 7.00703655e-03 7.00703655e-03 
42 2.27317198e-02 2.27317198e-02 2.26655187e-02 1.32598281e-02 7.15250734e-03 7.15250734e-03 
43 2.26674322e-02 2.26674322e-02 2.25983863e-02 1.35264787e-02 7.29619536e-03 7.29619536e-03 
44 2.26025154e-02 2.26025154e-02 2.25305980e-02 1.37897668e-02 7.43806476e-03 7.43806476e-03 
45 2.25370290e-02 2.25370290e-02 2.24622177e-02 1.40496252e-02 7.57808017e-03 7.57808017e-03 
46 2.24710332e-02 2.24710332e-02 2.23933102e-02 1.43059870e-02 7.71620671e-03 7.71620671e-03 
47 2.24045895e-02 2.24045895e-02 2.23239421e-02 1.45587859e-02 7.85240996e-03 7.85240996e-03 
48 2.23377602e-02 2.23377602e-02 2.22541811e-02 1.48079562e-02 7.98665602e-03 7.98665602e-03 
49 2.22706085e-02 2.22706085e-02 2.21840968e-02 1.50534325e-02 8.11891148e-03 8.11891148e-03 
50 2.22031986e-02 2.22031986e-02 2.21137598e-02 1.52951497e-02 8.24914347e-03 8.24914347e-03 
51 2.21355953e-02 2.21355953e-02 2.20432427e-02 1.55330431e-02 8.37731963e-03 8.37731963e-03 
52 2.20678643e-02 2.20678643e-02 2.19726194e-02 1.57670482e-02 8.50340817e-03 8.50340817e-03 
53 2.20000720e-02 2.20000720e-02 2.19019658e-02 1.59971002e-02 8.62737783e-03 8.62737783e-03 
54 2.19322855e-02 2.19322855e-02 2.18313596e-02 1.62231344e-02 8.74919794e-03 8.74919794e-03 
55 2.18645723e-02 2.18645723e-02 2.17608806e-02 1.64450856e-02 8.86883838e-03 8.86883838e-03 
56 2.17970007e-02 2.17970007e-02 2.16906109e-02 1.66628881e-02 8.98626965e-03 8.98626965e-03 
57 2.17296391e-02 2.17296391e-02 2.16206353e-02 1.68764748e-02 9.10146284e-03 9.10146284e-03 
58 2.16625568e-02 2.16625568e-02 2.15510417e-02 1.70857770e-02 9.21438959e-03 9.21438959e-03 
59 2.15958230e-02 2.15958230e-02 2.14819218e-02 1.72907243e-02 9.32502233e-03 9.32502233e-03 
60 2.15295074e-02 2.15295074e-02 2.14133718e-02 1.74912424e-02 9.43333397e-03 9.43333397e-03 
61 2.14636797e-02 2.14636797e-02 2.13454938e-02 1.76872530e-02 9.53929804e-03 9.53929804e-03 
