0 1.74546439e-10 1.42749920e-10 -1.93724876e-11 G
1 2.61683882e-04 2.40749863e-04 2.40749863e-04 
2 5.23266786e-04 4.81433080e-04 4.81433080e-04 
3 7.84647831e-04 7.21983031e-04 7.21983031e-04 
4 1.04572633e-03 9.62333168e-04 9.62333168e-04 
5 1.30640189e-03 1.20241704e-03 1.20241704e-03 
6 1.56657451e-03 1.44216830e-03 1.44216830e-03 
7 1.82614465e-03 1.68152081e-03 1.68152081e-03 
8 2.08501338e-03 1.92040857e-03 1.92040857e-03 
9 2.34308241e-03 2.15876583e-03 2.15876583e-03 
10 2.60025427e-03 2.39652711e-03 2.39652711e-03 
11 2.85643228e-03 2.63362719e-03 2.63362719e-03 
12 3.11152077e-03 2.87000116e-03 2.87000116e-03 
13 3.36542508e-03 3.10558447e-03 3.10558447e-03 
14 3.61805167e-03 3.34031295e-03 3.34031295e-03 
15 3.86930824e-03 3.57412282e-03 3.57412282e-03 
16 4.11910376e-03 3.80695073e-03 3.80695073e-03 
17 4.36734861e-03 4.03873381e-03 4.03873381e-03 
18 4.61395462e-03 4.26940964e-03 4.26940964e-03 
19 4.85883516e-03 4.49891637e-03 4.49891637e-03 
20 5.10190520e-03 4.72719264e-03 4.72719264e-03 
21 5.34308144e-03 4.95417768e-03 4.95417768e-03 
22 5.58228230e-03 5.17981131e-03 5.17981131e-03 
23 5.81942806e-03 5.40403396e-03 5.40403396e-03 
24 6.05444089e-03 5.62678670e-03 5.62678670e-03 
25 6.28724490e-03 5.84801126e-03 5.84801126e-03 
26 6.51776625e-03 6.06765006e-03 6.06765006e-03 
27 6.74593315e-03 6.28564623e-03 6.28564623e-03 
28 6.97167595e-03 6.50194359e-03 6.50194359e-03 
29 7.19492717e-03 6.71648675e-03 6.71648675e-03 
30 7.41562157e-03 6.92922104e-03 6.92922104e-03 
31 7.63369617e-03 7.14009260e-03 7.14009260e-03 
32 7.84909031e-03 7.34904835e-03 7.34904835e-03 
33 8.06174564e-03 7.55603603e-03 7.55603603e-03 
34 8.27160623e-03 7.76100420e-03 7.76100420e-03 
35 8.47861854e-03 7.96390226e-03 7.96390226e-03 
36 8.68273144e-03 8.16468046e-03 8.16468046e-03 
37 8.88389628e-03 8.36328994e-03 8.36328994e-03 
38 9.08206685e-03 8.55968268e-03 8.55968268e-03 
39 9.27719943e-03 8.75381157e-03 8.75381157e-03 
40 9.46925279e-03 8.94563038e-03 8.94563038e-03 
41 9.65818818e-03 9.13509380e-03 9.13509380e-03 
42 9.84396935e-03 9.32215741e-03 9.32215741e-03 
43 1.00265625e-02 9.50677771e-03 9.50677771e-03 
44 1.02059365e-02 9.68891223e-03 9.68891223e-03 
45 1.03820622e-02 9.86851915e-03 9.86851915e-03 
46 1.05549135e-02 1.00455578e-02 1.00455578e-02 
47 1.07244663e-02 1.02199885e-02 1.02199885e-02 
48 1.08906991e-02 1.03917723e-02 1.03917723e-02 
49 1.10535927e-02 1.05608713e-02 1.05608713e-02 
50 1.12131302e-02 1.07272487e-02 1.07272487e-02 
51 1.13692970e-02 1.08908681e-02 1.08908681e-02 
52 1.15220808e-02 1.10516945e-02 1.10516945e-02 
53 1.16714716e-02 1.12096938e-02 1.12096938e-02 
54 1.18174612e-02 1.13648327e-02 1.13648327e-02 
55 1.19600440e-02 1.15170789e-02 1.15170789e-02 
56 1.20992160e-02 1.16664008e-02 1.16664008e-02 
57 1.22349753e-02 1.18127680e-02 1.18127680e-02 
58 1.23673221e-02 1.19561508e-02 1.19561508e-02 
59 1.24962582e-02 1.20965205e-02 1.20965205e-02 
60 1.26217873e-02 1.22338494e-02 1.22338494e-02 
61 1.27439148e-02 1.23681102e-02 1.23681102e-02 
62 1.28626475e-02 1.24992772e-02 1.24992772e-02 
63 1.29779940e-02 1.26273249e-02 1.26273249e-02 
64 1.30899642e-02 1.27522290e-02 1.27522290e-02 
65 1.31985694e-02 1.28739660e-02 1.28739660e-02 
66 1.33038221e-02 1.29925132e-02 1.29925132e-02 
67 1.34057360e-02 1.31078487e-02 1.31078487e-02 
68 1.35043260e-02 1.32199514e-02 1.32199514e-02 
69 1.35996078e-02 1.33288010e-02 1.33288010e-02 
70 1.36915981e-02 1.34343782e-02 1.34343782e-02 
71 1.37803142e-02 1.35366642e-02 1.35366642e-02 
72 1.38657744e-02 1.36356409e-02 1.36356409e-02 
73 1.39479973e-02 1.37312913e-02 1.37312913e-02 
74 1.40270021e-02 1.38235989e-02 1.38235989e-02 
75 1.41028084e-02 1.39125480e-02 1.39125480e-02 
76 1.41754360e-02 1.39981235e-02 1.39981235e-02 
77 1.42449051e-02 1.40803111e-02 1.40803111e-02 
78 1.43112356e-02 1.41590972e-02 1.41590972e-02 
79 1.43744478e-02 1.42344689e-02 1.42344689e-02 
80 1.44345616e-02 1.43064140e-02 1.43064140e-02 
81 1.44915967e-02 1.43749207e-02 1.43749207e-02 
82 1.45455728e-02 1.44399781e-02 1.44399781e-02 
83 1.45965088e-02 1.45015760e-02 1.45015760e-02 
84 1.46444234e-02 1.45597045e-02 1.45597045e-02 
85 1.46893346e-02 1.46143546e-02 1.46143546e-02 
86 1.47312599e-02 1.46655178e-02 1.46655178e-02 
87 1.47702159e-02 1.47131862e-02 1.47131862e-02 
88 1.48062184e-02 1.47573524e-02 1.47573524e-02 
89 1.48392826e-02 1.47980098e-02 1.47980098e-02 
90 1.48694223e-02 1.48351521e-02 1.48351521e-02 
91 1.48966507e-02 1.48687738e-02 1.48687738e-02 
92 1.49209797e-02 1.48988699e-02 1.48988699e-02 
93 1.49424202e-02 1.49254357e-02 1.49254357e-02 
