16 -1.45142051e+01 -2.05261702e+00 -1.91343942e+00 -1.91343390e+00 3.49260386e+00 1.18696757e+01 1.18696830e+01 1.22905755e+01 1.25274990e+01 1.32379295e+01 1.79821715e+01 1.80792474e+01 1.80792790e+01 2.67922489e+01 2.76493590e+01 2.76493795e+01 3.35269065e+01 4.66403895e+01 
17 -1.45110332e+01 -2.07362866e+00 -1.91827427e+00 -1.91826875e+00 3.52759362e+00 1.18259953e+01 1.18260024e+01 1.22803587e+01 1.24571316e+01 1.32475695e+01 1.80575267e+01 1.81470770e+01 1.81471090e+01 2.67134399e+01 2.76767774e+01 2.76767976e+01 3.36190447e+01 4.66764935e+01 
18 -1.45076867e+01 -2.09549527e+00 -1.92337225e+00 -1.92336675e+00 3.56422236e+00 1.17832439e+01 1.17832509e+01 1.22695883e+01 1.23846545e+01 1.32577445e+01 1.81357108e+01 1.82135781e+01 1.82136104e+01 2.66311943e+01 2.77062916e+01 2.77063113e+01 3.37159828e+01 4.67121239e+01 
19 -1.45041686e+01 -2.11815887e+00 -1.92872795e+00 -1.92872246e+00 3.60241992e+00 1.17416733e+01 1.17416802e+01 1.22582753e+01 1.23102844e+01 1.32684456e+01 1.82165961e+01 1.82782801e+01 1.82783127e+01 2.65456729e+01 2.77379363e+01 2.77379555e+01 3.38176673e+01 4.67468808e+01 
20 -1.45004820e+01 -2.14156159e+00 -1.93433565e+00 -1.93433017e+00 3.64211533e+00 1.17015029e+01 1.17015096e+01 1.22342278e+01 1.22464317e+01 1.32796639e+01 1.83000751e+01 1.83407574e+01 1.83407903e+01 2.64570330e+01 2.77717379e+01 2.77717566e+01 3.39240595e+01 4.67803640e+01 
21 -1.44966302e+01 -2.16564605e+00 -1.94018928e+00 -1.94018382e+00 3.68323703e+00 1.16629215e+01 1.16629282e+01 1.21566813e+01 1.22340696e+01 1.32913898e+01 1.83860600e+01 1.84006289e+01 1.84006621e+01 2.63654283e+01 2.78077145e+01 2.78077326e+01 3.40351376e+01 4.68121768e+01 
22 -1.44926168e+01 -2.19035552e+00 -1.94628250e+00 -1.94627705e+00 3.72571302e+00 1.16260901e+01 1.16260967e+01 1.20778322e+01 1.22212019e+01 1.33036133e+01 1.84575575e+01 1.84575909e+01 1.84744834e+01 2.62710087e+01 2.78458742e+01 2.78458917e+01 3.41508996e+01 4.68419314e+01 
23 -1.44884453e+01 -2.21563414e+00 -1.95260865e+00 -1.95260322e+00 3.76947109e+00 1.15911440e+01 1.15911504e+01 1.19978591e+01 1.22078420e+01 1.33163238e+01 1.85112486e+01 1.85112822e+01 1.85652971e+01 2.61739203e+01 2.78862153e+01 2.78862321e+01 3.42713648e+01 4.68692535e+01 
24 -1.44841193e+01 -2.24142715e+00 -1.95916080e+00 -1.95915538e+00 3.81443886e+00 1.15581950e+01 1.15582014e+01 1.19169329e+01 1.21940036e+01 1.33295104e+01 1.85614489e+01 1.85614828e+01 1.86584734e+01 2.60743058e+01 2.79287257e+01 2.79287418e+01 3.43965777e+01 4.68937878e+01 
25 -1.44796427e+01 -2.26768100e+00 -1.96593174e+00 -1.96592633e+00 3.86054389e+00 1.15273344e+01 1.15273408e+01 1.18352172e+01 1.21797011e+01 1.33431618e+01 1.86079449e+01 1.86079790e+01 1.87540037e+01 2.59723043e+01 2.79733825e+01 2.79733979e+01 3.45266106e+01 4.69152032e+01 
26 -1.44750195e+01 -2.29434349e+00 -1.97291398e+00 -1.97290859e+00 3.90771378e+00 1.14986345e+01 1.14986408e+01 1.17528689e+01 1.21649491e+01 1.33572662e+01 1.86505607e+01 1.86505949e+01 1.88518989e+01 2.58680518e+01 2.80201525e+01 2.80201671e+01 3.46615673e+01 4.69331982e+01 
27 -1.44702538e+01 -2.32136384e+00 -1.98009982e+00 -1.98009445e+00 3.95587612e+00 1.14721509e+01 1.14721571e+01 1.16700392e+01 1.21497628e+01 1.33718113e+01 1.86891559e+01 1.86891901e+01 1.89521893e+01 2.57616811e+01 2.80689919e+01 2.80690057e+01 3.48015874e+01 4.69475070e+01 
28 -1.44653496e+01 -2.34869283e+00 -1.98748130e+00 -1.98747594e+00 4.00495853e+00 1.14479244e+01 1.14479306e+01 1.15868736e+01 1.21341579e+01 1.33867844e+01 1.87236236e+01 1.87236579e+01 1.90549234e+01 2.56533226e+01 2.81198470e+01 2.81198600e+01 3.49468505e+01 4.69579047e+01 
29 -1.44603113e+01 -2.37628280e+00 -1.99505024e+00 -1.99504490e+00 4.05488863e+00 1.14259831e+01 1.14259892e+01 1.15035129e+01 1.21181503e+01 1.34021724e+01 1.87538880e+01 1.87539224e+01 1.91601687e+01 2.55431042e+01 2.81726548e+01 2.81726669e+01 3.50975814e+01 4.69642128e+01 
30 -1.44551431e+01 -2.40408772e+00 -2.00279828e+00 -2.00279295e+00 4.10559396e+00 1.14063433e+01 1.14063494e+01 1.14200933e+01 1.21017563e+01 1.34179618e+01 1.87799020e+01 1.87799364e+01 1.92680098e+01 2.54311519e+01 2.82273434e+01 2.82273545e+01 3.52540553e+01 4.69663047e+01 
31 -1.44498497e+01 -2.43206321e+00 -2.01071685e+00 -2.01071154e+00 4.15700191e+00 1.13367466e+01 1.13890117e+01 1.13890179e+01 1.20849927e+01 1.34341388e+01 1.88016448e+01 1.88016792e+01 1.93785487e+01 2.53175899e+01 2.82838327e+01 2.82838429e+01 3.54166042e+01 4.69641109e+01 
32 -1.44444355e+01 -2.46016653e+00 -2.01879723e+00 -2.01879193e+00 4.20903963e+00 1.12536012e+01 1.13739862e+01 1.13739924e+01 1.20678765e+01 1.34506890e+01 1.88191194e+01 1.88191537e+01 1.94919030e+01 2.52025415e+01 2.83420359e+01 2.83420451e+01 3.55856223e+01 4.69576241e+01 
33 -1.44389052e+01 -2.48835663e+00 -2.02703052e+00 -2.02702524e+00 4.26163390e+00 1.11707814e+01 1.13612575e+01 1.13612637e+01 1.20504251e+01 1.34675977e+01 1.88323501e+01 1.88323843e+01 1.96082050e+01 2.50861289e+01 2.84018596e+01 2.84018677e+01 3.57615739e+01 4.69469042e+01 
34 -1.44332634e+01 -2.51659408e+00 -2.03540770e+00 -2.03540244e+00 4.31471100e+00 1.10884082e+01 1.13508099e+01 1.13508161e+01 1.20326562e+01 1.34848498e+01 1.88413803e+01 1.88414144e+01 1.97275995e+01 2.49684743e+01 2.84632054e+01 2.84632125e+01 3.59449989e+01 4.69320830e+01 
35 -1.44275149e+01 -2.54484112e+00 -2.04391964e+00 -2.04391440e+00 4.36819654e+00 1.10065992e+01 1.13426220e+01 1.13426283e+01 1.20145877e+01 1.35024300e+01 1.88462702e+01 1.88463042e+01 1.98502416e+01 2.48497005e+01 2.85259707e+01 2.85259767e+01 3.61365210e+01 4.69133694e+01 
36 -1.44216646e+01 -2.57306157e+00 -2.05255707e+00 -2.05255185e+00 4.42201530e+00 1.09254689e+01 1.13366684e+01 1.13366746e+01 1.19962378e+01 1.35203225e+01 1.88470944e+01 1.88471282e+01 1.99762936e+01 2.47299313e+01 2.85900494e+01 2.85900544e+01 3.63368533e+01 4.68910551e+01 
37 -1.44157174e+01 -2.60122085e+00 -2.06131066e+00 -2.06130545e+00 4.47609105e+00 1.08451282e+01 1.13329194e+01 1.13329257e+01 1.19776251e+01 1.35385110e+01 1.88439400e+01 1.88439737e+01 2.01059214e+01 2.46092929e+01 2.86553333e+01 2.86553372e+01 3.65468046e+01 4.68655209e+01 
38 -1.44096781e+01 -2.62928595e+00 -2.07017098e+00 -2.07016580e+00 4.53034636e+00 1.07656852e+01 1.13313425e+01 1.13313489e+01 1.19587681e+01 1.35569791e+01 1.88369045e+01 1.88369380e+01 2.02392890e+01 2.44879151e+01 2.87217126e+01 2.87217154e+01 3.67672839e+01 4.68372445e+01 
39 -1.44035519e+01 -2.65722538e+00 -2.07912858e+00 -2.07912341e+00 4.58470241e+00 1.06872445e+01 1.13319024e+01 1.13319088e+01 1.19396857e+01 1.35757101e+01 1.88260942e+01 1.88261275e+01 2.03765531e+01 2.43659330e+01 2.87890770e+01 2.87890786e+01 3.69993020e+01 4.68068114e+01 
40 -1.43973438e+01 -2.68500915e+00 -2.08817391e+00 -2.08816877e+00 4.63907874e+00 1.06099077e+01 1.13345618e+01 1.13345684e+01 1.19203970e+01 1.35946868e+01 1.88116223e+01 1.88116553e+01 2.05178546e+01 2.42434894e+01 2.88573162e+01 2.88573166e+01 3.72439700e+01 4.67749287e+01 
41 -1.43910589e+01 -2.71260874e+00 -2.09729744e+00 -2.09729231e+00 4.69339310e+00 1.05337729e+01 1.13392819e+01 1.13392886e+01 1.19009212e+01 1.36138918e+01 1.87936073e+01 1.87936401e+01 2.06633095e+01 2.41207389e+01 2.89263200e+01 2.89263207e+01 3.75024911e+01 4.67424456e+01 
42 -1.43847024e+01 -2.73999706e+00 -2.10648958e+00 -2.10648447e+00 4.74756118e+00 1.04589351e+01 1.13460224e+01 1.13460291e+01 1.18812776e+01 1.36333074e+01 1.87721722e+01 1.87722047e+01 2.08129956e+01 2.39978530e+01 2.89959806e+01 2.89959825e+01 3.77761437e+01 4.67103815e+01 
43 -1.43782796e+01 -2.76714843e+00 -2.11574077e+00 -2.11573568e+00 4.80149647e+00 1.03854862e+01 1.13547422e+01 1.13547490e+01 1.18614857e+01 1.36529156e+01 1.87474425e+01 1.87474748e+01 2.09669359e+01 2.38750290e+01 2.90661923e+01 2.90661954e+01 3.80662508e+01 4.66799678e+01 
44 -1.43717956e+01 -2.79403854e+00 -2.12504144e+00 -2.12503637e+00 4.85511000e+00 1.03135145e+01 1.13653993e+01 1.13654063e+01 1.18415650e+01 1.36726983e+01 1.87195457e+01 1.87195777e+01 2.11250755e+01 2.37525049e+01 2.91368512e+01 2.91368555e+01 3.83741285e+01 4.66527071e+01 
45 -1.43652559e+01 -2.82064446e+00 -2.13438204e+00 -2.13437699e+00 4.90831021e+00 1.02431054e+01 1.13779516e+01 1.13779587e+01 1.18215351e+01 1.36926368e+01 1.86886102e+01 1.86886420e+01 2.12872460e+01 2.36305846e+01 2.92078561e+01 2.92078616e+01 3.87010056e+01 4.66304612e+01 
46 -1.43586660e+01 -2.84694454e+00 -2.14375305e+00 -2.14374802e+00 4.96100277e+00 1.01743412e+01 1.13923564e+01 1.13923636e+01 1.18014158e+01 1.37127126e+01 1.86547646e+01 1.86547960e+01 2.14531092e+01 2.35096857e+01 2.92791086e+01 2.92791154e+01 3.90478972e+01 4.66155784e+01 
47 -1.43520312e+01 -2.87291843e+00 -2.15314501e+00 -2.15314000e+00 5.01309044e+00 1.01073013e+01 1.14085711e+01 1.14085784e+01 1.17812266e+01 1.37329068e+01 1.86181366e+01 1.86181677e+01 2.16220535e+01 2.33904333e+01 2.93505137e+01 2.93505216e+01 3.94154141e+01 4.66110818e+01 
48 -1.43453572e+01 -2.89854708e+00 -2.16254850e+00 -2.16254351e+00 5.06447303e+00 1.00420623e+01 1.14265530e+01 1.14265605e+01 1.17609874e+01 1.37532001e+01 1.85788531e+01 1.85788839e+01 2.17929819e+01 2.32738637e+01 2.94219792e+01 2.94219883e+01 3.98034774e+01 4.66209436e+01 
49 -1.43386498e+01 -2.92381263e+00 -2.17195416e+00 -2.17194919e+00 5.11504733e+00 9.97869842e+00 1.14462596e+01 1.14462671e+01 1.17407179e+01 1.37735732e+01 1.85370393e+01 1.85370697e+01 2.19638199e+01 2.31619096e+01 2.94934165e+01 2.94934269e+01 4.02109017e+01 4.66504812e+01 
50 -1.43319146e+01 -2.94869845e+00 -2.18135271e+00 -2.18134775e+00 5.16470717e+00 9.91728180e+00 1.14676483e+01 1.14676561e+01 1.17204377e+01 1.37940069e+01 1.84928182e+01 1.84928484e+01 2.21302130e+01 2.30586984e+01 2.95647404e+01 2.95647520e+01 4.06348094e+01 4.67069101e+01 
51 -1.43251576e+01 -2.97318909e+00 -2.19073494e+00 -2.19073001e+00 5.21334351e+00 9.85788283e+00 1.14906772e+01 1.14906851e+01 1.17001665e+01 1.38144813e+01 1.84463110e+01 1.84463409e+01 2.22817314e+01 2.29743466e+01 2.96358688e+01 2.96358816e+01 4.10698659e+01 4.68000594e+01 
52 -1.43183848e+01 -2.99727024e+00 -2.20009175e+00 -2.20008684e+00 5.26084470e+00 9.80057060e+00 1.15153042e+01 1.15153122e+01 1.16799239e+01 1.38349769e+01 1.83976362e+01 1.83976657e+01 2.23924349e+01 2.29343976e+01 2.97067230e+01 2.97067370e+01 4.15074369e+01 4.69431475e+01 
53 -1.43116024e+01 -3.02092869e+00 -2.20941412e+00 -2.20940923e+00 5.30709678e+00 9.74541334e+00 1.15414877e+01 1.15414959e+01 1.16597294e+01 1.38554737e+01 1.83469096e+01 1.83469387e+01 2.24228923e+01 2.29778103e+01 2.97772276e+01 2.97772427e+01 4.19350275e+01 4.71532533e+01 
54 -1.43048168e+01 -3.04415231e+00 -2.21869315e+00 -2.21868827e+00 5.35198399e+00 9.69247885e+00 1.15691863e+01 1.15691946e+01 1.16396023e+01 1.38759517e+01 1.82942444e+01 1.82942733e+01 2.23765225e+01 2.31006305e+01 2.98473100e+01 2.98473263e+01 4.23367775e+01 4.74507082e+01 
55 -1.42980344e+01 -3.06693000e+00 -2.22792004e+00 -2.22791518e+00 5.39538936e+00 9.64183485e+00 1.15983587e+01 1.15983673e+01 1.16195621e+01 1.38963911e+01 1.82397513e+01 1.82397798e+01 2.22922922e+01 2.32633107e+01 2.99169007e+01 2.99169183e+01 4.26959350e+01 4.78564823e+01 
56 -1.42912619e+01 -3.08925167e+00 -2.23708611e+00 -2.23708127e+00 5.43719559e+00 9.59354928e+00 1.15996277e+01 1.16289641e+01 1.16289728e+01 1.39167717e+01 1.81835380e+01 1.81835662e+01 2.21929433e+01 2.34425043e+01 2.99859332e+01 2.99859520e+01 4.29992125e+01 4.83876632e+01 
57 -1.42845058e+01 -3.11110816e+00 -2.24618281e+00 -2.24617800e+00 5.47728599e+00 9.54769041e+00 1.15798183e+01 1.16609614e+01 1.16609703e+01 1.39370734e+01 1.81257098e+01 1.81257376e+01 2.20873874e+01 2.36286958e+01 3.00543435e+01 3.00543634e+01 4.32407595e+01 4.90532909e+01 
58 -1.42777733e+01 -3.13249124e+00 -2.25520174e+00 -2.25519694e+00 5.51554574e+00 9.50432676e+00 1.15601526e+01 1.16943099e+01 1.16943190e+01 1.39572762e+01 1.80663691e+01 1.80663966e+01 2.19793225e+01 2.38176102e+01 3.01220702e+01 3.01220912e+01 4.34228821e+01 4.98534247e+01 
59 -1.42710711e+01 -3.15339352e+00 -2.26413458e+00 -2.26412980e+00 5.55186328e+00 9.46352678e+00 1.15406493e+01 1.17289688e+01 1.17289781e+01 1.39773599e+01 1.80056164e+01 1.80056435e+01 2.18705123e+01 2.40069588e+01 3.01890540e+01 3.01890762e+01 4.35533621e+01 5.07815920e+01 
60 -1.42644063e+01 -3.17380848e+00 -2.27297323e+00 -2.27296847e+00 5.58613203e+00 9.42535808e+00 1.15213268e+01 1.17648971e+01 1.17649066e+01 1.39973044e+01 1.79435492e+01 1.79435761e+01 2.17619160e+01 2.41953338e+01 3.02552384e+01 3.02552616e+01 4.36418685e+01 5.18281407e+01 
61 -1.42577861e+01 -3.19373038e+00 -2.28170967e+00 -2.28170493e+00 5.61825212e+00 9.38988655e+00 1.15022033e+01 1.18020536e+01 1.18020633e+01 1.40170898e+01 1.78802635e+01 1.78802900e+01 2.16541172e+01 2.43817978e+01 3.03205684e+01 3.03205928e+01 4.36974981e+01 5.29824574e+01 
62 -1.42512174e+01 -3.21315422e+00 -2.29033607e+00 -2.29033134e+00 5.64813243e+00 9.35717495e+00 1.14832968e+01 1.18403968e+01 1.18404068e+01 1.40366961e+01 1.78158530e+01 1.78158791e+01 2.15475063e+01 2.45657166e+01 3.03849912e+01 3.03850167e+01 4.37277582e+01 5.42337684e+01 
63 -1.42447072e+01 -3.23207576e+00 -2.29884474e+00 -2.29884003e+00 5.67569274e+00 9.32728111e+00 1.14646250e+01 1.18798847e+01 1.18798949e+01 1.40561034e+01 1.77504096e+01 1.77504354e+01 2.14423649e+01 2.47466832e+01 3.04484559e+01 3.04484825e+01 4.37384434e+01 5.55710818e+01 
64 -1.42382623e+01 -3.25049146e+00 -2.30722815e+00 -2.30722346e+00 5.70086580e+00 9.30025605e+00 1.14462054e+01 1.19204747e+01 1.19204851e+01 1.40752921e+01 1.76840240e+01 1.76840495e+01 2.13389092e+01 2.49244762e+01 3.05109131e+01 3.05109407e+01 4.37338780e+01 5.69828124e+01 
65 -1.42318895e+01 -3.26839844e+00 -2.31547894e+00 -2.31547427e+00 5.72359945e+00 9.27614165e+00 1.14280551e+01 1.19621233e+01 1.19621339e+01 1.40942426e+01 1.76167855e+01 1.76168106e+01 2.12373129e+01 2.50990343e+01 3.05723148e+01 3.05723435e+01 4.37172365e+01 5.84564105e+01 
66 -1.42255953e+01 -3.28579453e+00 -2.32358991e+00 -2.32358526e+00 5.74385864e+00 9.25496824e+00 1.14101911e+01 1.20047859e+01 1.20047968e+01 1.41129354e+01 1.75487821e+01 1.75488069e+01 2.11377205e+01 2.52704351e+01 3.06326149e+01 3.06326446e+01 4.36908307e+01 5.99781202e+01 
67 -1.42193857e+01 -3.30267817e+00 -2.33155404e+00 -2.33154940e+00 5.76162710e+00 9.23675231e+00 1.13926298e+01 1.20484168e+01 1.20484280e+01 1.41313513e+01 1.74801017e+01 1.74801261e+01 2.10402551e+01 2.54388752e+01 3.06917682e+01 3.06917989e+01 4.36563353e+01 6.15329028e+01 
68 -1.42132667e+01 -3.31904845e+00 -2.33936446e+00 -2.33935984e+00 5.77690871e+00 9.22149421e+00 1.13753876e+01 1.20929688e+01 1.20929802e+01 1.41494713e+01 1.74108314e+01 1.74108555e+01 2.09450236e+01 2.56046505e+01 3.07497309e+01 3.07497626e+01 4.36149563e+01 6.31045443e+01 
69 -1.42072439e+01 -3.33490508e+00 -2.34701451e+00 -2.34700990e+00 5.78972844e+00 9.20917619e+00 1.13584804e+01 1.21383930e+01 1.21384046e+01 1.41672765e+01 1.73410583e+01 1.73410821e+01 2.08521194e+01 2.57681375e+01 3.08064605e+01 3.08064931e+01 4.35675540e+01 6.46759287e+01 
70 -1.42013225e+01 -3.35024835e+00 -2.35449767e+00 -2.35449308e+00 5.80013276e+00 9.19976086e+00 1.13419237e+01 1.21846381e+01 1.21846499e+01 1.41847486e+01 1.72708702e+01 1.72708936e+01 2.07616249e+01 2.59297737e+01 3.08619154e+01 3.08619490e+01 4.35147330e+01 6.62294440e+01 
71 -1.41955075e+01 -3.36507914e+00 -2.36180764e+00 -2.36180306e+00 5.80818939e+00 9.19319011e+00 1.13257327e+01 1.22316506e+01 1.22316627e+01 1.42018691e+01 1.72003553e+01 1.72003784e+01 2.06736133e+01 2.60900396e+01 3.09160552e+01 3.09160896e+01 4.34569078e+01 6.77475046e+01 
72 -1.41898036e+01 -3.37939881e+00 -2.36893826e+00 -2.36893370e+00 5.81398662e+00 9.18938463e+00 1.13099224e+01 1.22793743e+01 1.22793867e+01 1.42186203e+01 1.71296032e+01 1.71296259e+01 2.05881496e+01 2.62494408e+01 3.09688403e+01 3.09688757e+01 4.33943519e+01 6.92131318e+01 
73 -1.41842152e+01 -3.39320926e+00 -2.37588359e+00 -2.37587905e+00 5.81763193e+00 9.18824401e+00 1.12945071e+01 1.23277495e+01 1.23277622e+01 1.42349843e+01 1.70587052e+01 1.70587276e+01 2.05052913e+01 2.64084924e+01 3.10202324e+01 3.10202687e+01 4.33272350e+01 7.06105559e+01 
74 -1.41787464e+01 -3.40651281e+00 -2.38263787e+00 -2.38263334e+00 5.81925015e+00 9.18964743e+00 1.12795009e+01 1.23767129e+01 1.23767258e+01 1.42509440e+01 1.69877550e+01 1.69877771e+01 2.04250896e+01 2.65677027e+01 3.10701939e+01 3.10702310e+01 4.32556519e+01 7.19257732e+01 
75 -1.41734015e+01 -3.41931214e+00 -2.38919551e+00 -2.38919099e+00 5.81898122e+00 9.19345487e+00 1.12649175e+01 1.24261965e+01 1.24262097e+01 1.42664825e+01 1.69168492e+01 1.69168710e+01 2.03475900e+01 2.67275594e+01 3.11186882e+01 3.11187261e+01 4.31796457e+01 7.31470289e+01 
76 -1.41681843e+01 -3.43161025e+00 -2.39555113e+00 -2.39554663e+00 5.81697762e+00 9.19950878e+00 1.12507701e+01 1.24761278e+01 1.24761413e+01 1.42815832e+01 1.68460880e+01 1.68461094e+01 2.02728328e+01 2.68885163e+01 3.11656795e+01 3.11657182e+01 4.30992267e+01 7.42651789e+01 
77 -1.41630990e+01 -3.44341036e+00 -2.40169954e+00 -2.40169505e+00 5.81340161e+00 9.20763606e+00 1.12370716e+01 1.25264282e+01 1.25264419e+01 1.42962300e+01 1.67755759e+01 1.67755970e+01 2.02008537e+01 2.70509799e+01 3.12111330e+01 3.12111725e+01 4.30143897e+01 7.52738991e+01 
78 -1.41581497e+01 -3.45471583e+00 -2.40763573e+00 -2.40763125e+00 5.80842247e+00 9.21765027e+00 1.12238344e+01 1.25770125e+01 1.25770265e+01 1.43104072e+01 1.67054230e+01 1.67054437e+01 2.01316841e+01 2.72152971e+01 3.12550150e+01 3.12550553e+01 4.29251286e+01 7.61697483e+01 
79 -1.41533406e+01 -3.46553009e+00 -2.41335491e+00 -2.41335044e+00 5.80221365e+00 9.22935402e+00 1.12110703e+01 1.26277881e+01 1.26278025e+01 1.43240997e+01 1.66357455e+01 1.66357659e+01 2.00653517e+01 2.73817433e+01 3.12972925e+01 3.12973335e+01 4.28314505e+01 7.69520815e+01 
80 -1.41486762e+01 -3.47585651e+00 -2.41885245e+00 -2.41884800e+00 5.79495023e+00 9.24254131e+00 1.11987910e+01 1.26786539e+01 1.26786685e+01 1.43372928e+01 1.65666670e+01 1.65666870e+01 2.00018809e+01 2.75505090e+01 3.13379335e+01 3.13379752e+01 4.27333898e+01 7.76228307e+01 
81 -1.41441613e+01 -3.48569834e+00 -2.42412396e+00 -2.42411951e+00 5.78680645e+00 9.25699989e+00 1.11870074e+01 1.27294986e+01 1.27295136e+01 1.43499721e+01 1.64983198e+01 1.64983395e+01 1.99412928e+01 2.77216875e+01 3.13769072e+01 3.13769495e+01 4.26310221e+01 7.81861922e+01 
