0 2.28566165e-02 2.28566165e-02 2.28566165e-02 -2.49856927e-04 -2.49856927e-04 -2.49856927e-04 000-100
83 2.11823644e-02 2.05073170e-02 2.05073170e-02 1.92713932e-02 1.11546380e-02 1.11546380e-02 
84 2.12982544e-02 2.05233195e-02 2.05233195e-02 1.90973825e-02 1.11890814e-02 1.11890814e-02 
85 2.14093252e-02 2.05386224e-02 2.05386224e-02 1.89315942e-02 1.12210084e-02 1.12210084e-02 
86 2.15152711e-02 2.05531795e-02 2.05531795e-02 1.87743864e-02 1.12505030e-02 1.12505030e-02 
87 2.16158075e-02 2.05669497e-02 2.05669497e-02 1.86260754e-02 1.12776474e-02 1.12776474e-02 
88 2.17106653e-02 2.05798966e-02 2.05798966e-02 1.84869431e-02 1.13025221e-02 1.13025221e-02 
89 2.17995902e-02 2.05919882e-02 2.05919882e-02 1.83572407e-02 1.13252049e-02 1.13252049e-02 
90 2.18823420e-02 2.06031967e-02 2.06031967e-02 1.82371917e-02 1.13457705e-02 1.13457705e-02 
91 2.19586952e-02 2.06134979e-02 2.06134979e-02 1.81269935e-02 1.13642898e-02 1.13642898e-02 
92 2.20284399e-02 2.06228710e-02 2.06228710e-02 1.80268196e-02 1.13808297e-02 1.13808297e-02 
93 2.20913830e-02 2.06312984e-02 2.06312984e-02 1.79368211e-02 1.13954523e-02 1.13954523e-02 
94 2.21473484e-02 2.06387652e-02 2.06387652e-02 1.78571282e-02 1.14082145e-02 1.14082145e-02 
95 2.21961786e-02 2.06452589e-02 2.06452589e-02 1.77878517e-02 1.14191675e-02 1.14191675e-02 
96 2.22377353e-02 2.06507695e-02 2.06507695e-02 1.77290845e-02 1.14283566e-02 1.14283566e-02 
97 2.22719001e-02 2.06552885e-02 2.06552885e-02 1.76809029e-02 1.14358208e-02 1.14358208e-02 
98 2.22985751e-02 2.06588097e-02 2.06588097e-02 1.76433673e-02 1.14415923e-02 1.14415923e-02 
99 2.23176838e-02 2.06613282e-02 2.06613282e-02 1.76165240e-02 1.14456965e-02 1.14456965e-02 
100 2.23291711e-02 2.06628405e-02 2.06628405e-02 1.76004053e-02 1.14481517e-02 1.14481517e-02 
101 2.23330039e-02 2.06633449e-02 2.06633449e-02 1.75950302e-02 1.14489689e-02 1.14489689e-02 100-110
102 2.23323838e-02 2.06634997e-02 2.06634586e-02 1.75942918e-02 1.14528054e-02 1.14524579e-02 
103 2.23305246e-02 2.06639563e-02 2.06638007e-02 1.75920772e-02 1.14643056e-02 1.14629079e-02 
104 2.23274291e-02 2.06646909e-02 2.06643740e-02 1.75883886e-02 1.14834417e-02 1.14802688e-02 
105 2.23231025e-02 2.06656640e-02 2.06651829e-02 1.75832296e-02 1.15101672e-02 1.15044575e-02 
106 2.23175518e-02 2.06668211e-02 2.06662339e-02 1.75766054e-02 1.15444177e-02 1.15353589e-02 
107 2.23107858e-02 2.06680926e-02 2.06675350e-02 1.75685221e-02 1.15861104e-02 1.15728278e-02 
108 2.23028157e-02 2.06693947e-02 2.06690960e-02 1.75589871e-02 1.16351451e-02 1.16166900e-02 
109 2.22936544e-02 2.06709283e-02 2.06706301e-02 1.75480092e-02 1.16914044e-02 1.16667448e-02 
110 2.22833166e-02 2.06730449e-02 2.06716886e-02 1.75355974e-02 1.17547538e-02 1.17227669e-02 
111 2.22718194e-02 2.06754602e-02 2.06724482e-02 1.75217622e-02 1.18250425e-02 1.17845089e-02 
112 2.22591813e-02 2.06781899e-02 2.06727760e-02 1.75065139e-02 1.19021040e-02 1.18517041e-02 
113 2.22454231e-02 2.06812510e-02 2.06725295e-02 1.74898637e-02 1.19857562e-02 1.19240689e-02 
114 2.22305672e-02 2.06846618e-02 2.06715577e-02 1.74718227e-02 1.20758023e-02 1.20013055e-02 
115 2.22146381e-02 2.06884415e-02 2.06697022e-02 1.74524017e-02 1.21720311e-02 1.20831047e-02 
116 2.21976617e-02 2.06926101e-02 2.06667989e-02 1.74316116e-02 1.22742174e-02 1.21691485e-02 
117 2.21796662e-02 2.06971885e-02 2.06626793e-02 1.74094623e-02 1.23821229e-02 1.22591129e-02 
118 2.21606810e-02 2.07021982e-02 2.06571718e-02 1.73859631e-02 1.24954961e-02 1.23526697e-02 
119 2.21407377e-02 2.07076611e-02 2.06501038e-02 1.73611222e-02 1.26140729e-02 1.24494894e-02 
120 2.21198692e-02 2.07135994e-02 2.06413027e-02 1.73349464e-02 1.27375770e-02 1.25492431e-02 
121 2.20981102e-02 2.07200356e-02 2.06305981e-02 1.73074412e-02 1.28657203e-02 1.26516046e-02 
122 2.20754969e-02 2.07269920e-02 2.06178234e-02 1.72786101e-02 1.29982026e-02 1.27562521e-02 
123 2.20520669e-02 2.07344910e-02 2.06028175e-02 1.72484547e-02 1.31347122e-02 1.28628698e-02 
124 2.20278594e-02 2.07425544e-02 2.05854270e-02 1.72169746e-02 1.32749255e-02 1.29711495e-02 
125 2.20029150e-02 2.07512038e-02 2.05655077e-02 1.71841667e-02 1.34185075e-02 1.30807915e-02 
126 2.19772753e-02 2.07604599e-02 2.05429275e-02 1.71500259e-02 1.35651106e-02 1.31915065e-02 
127 2.19509834e-02 2.07703428e-02 2.05175678e-02 1.71145440e-02 1.37143751e-02 1.33030154e-02 
128 2.19240836e-02 2.07808716e-02 2.04893266e-02 1.70777105e-02 1.38659279e-02 1.34150514e-02 
129 2.18966211e-02 2.07920643e-02 2.04581205e-02 1.70395116e-02 1.40193818e-02 1.35273593e-02 
130 2.18686421e-02 2.08039376e-02 2.04238882e-02 1.69999312e-02 1.41743344e-02 1.36396972e-02 
131 2.18401936e-02 2.08165068e-02 2.03865934e-02 1.69589499e-02 1.43303663e-02 1.37518362e-02 
132 2.18113237e-02 2.08297859e-02 2.03462284e-02 1.69165457e-02 1.44870390e-02 1.38635608e-02 
133 2.17820807e-02 2.08437869e-02 2.03028186e-02 1.68726937e-02 1.46438924e-02 1.39746692e-02 
134 2.17525139e-02 2.08585203e-02 2.02564268e-02 1.68273663e-02 1.48004411e-02 1.40849734e-02 
135 2.17226726e-02 2.08739947e-02 2.02071596e-02 1.67805336e-02 1.49561704e-02 1.41942991e-02 
136 2.16926067e-02 2.08902164e-02 2.01551735e-02 1.67321629e-02 1.51105304e-02 1.43024855e-02 
137 2.16623662e-02 2.09071899e-02 2.01006835e-02 1.66822197e-02 1.52629298e-02 1.44093855e-02 
138 2.16320011e-02 2.09249175e-02 2.00439717e-02 1.66306673e-02 1.54127275e-02 1.45148652e-02 
139 2.16015613e-02 2.09433991e-02 1.99853991e-02 1.65774676e-02 1.55592225e-02 1.46188039e-02 
140 2.15710965e-02 2.09626324e-02 1.99254181e-02 1.65225811e-02 1.57016421e-02 1.47210934e-02 
141 2.15406560e-02 2.09826125e-02 1.98645874e-02 1.64659672e-02 1.58391284e-02 1.48216380e-02 
142 2.15102886e-02 2.10033323e-02 1.98035874e-02 1.64075849e-02 1.59707234e-02 1.49203540e-02 
143 2.14800423e-02 2.10247822e-02 1.97432361e-02 1.63473930e-02 1.60953538e-02 1.50171691e-02 
144 2.14499645e-02 2.10469499e-02 1.96845027e-02 1.62853507e-02 1.62118189e-02 1.51120221e-02 
145 2.14201013e-02 2.10698209e-02 1.96285143e-02 1.63187837e-02 1.62214179e-02 1.52048625e-02 
146 2.13904979e-02 2.10933780e-02 1.95765499e-02 1.64147862e-02 1.61555558e-02 1.52956496e-02 
147 2.13611981e-02 2.11176015e-02 1.95300129e-02 1.64982652e-02 1.60877276e-02 1.53843526e-02 
148 2.13322445e-02 2.11424695e-02 1.94903723e-02 1.65676190e-02 1.60178987e-02 1.54709492e-02 
149 2.13036779e-02 2.11679574e-02 1.94590677e-02 1.66213020e-02 1.59460375e-02 1.55554257e-02 
150 2.12755375e-02 2.11940383e-02 1.94373774e-02 1.66579559e-02 1.58721161e-02 1.56377762e-02 
151 2.12478608e-02 2.12206833e-02 1.94262700e-02 1.66765584e-02 1.57961106e-02 1.57180019e-02 
152 2.12478608e-02 2.12206833e-02 1.94262700e-02 1.66765584e-02 1.57961106e-02 1.57180019e-02 
153 2.12755375e-02 2.11940383e-02 1.94373774e-02 1.66579559e-02 1.58721161e-02 1.56377762e-02 
154 2.13036779e-02 2.11679574e-02 1.94590677e-02 1.66213021e-02 1.59460375e-02 1.55554257e-02 
155 2.13322445e-02 2.11424695e-02 1.94903723e-02 1.65676190e-02 1.60178987e-02 1.54709492e-02 
156 2.13611981e-02 2.11176015e-02 1.95300129e-02 1.64982652e-02 1.60877276e-02 1.53843526e-02 
157 2.13904979e-02 2.10933780e-02 1.95765499e-02 1.64147862e-02 1.61555558e-02 1.52956496e-02 
158 2.14201013e-02 2.10698209e-02 1.96285143e-02 1.63187837e-02 1.62214179e-02 1.52048625e-02 
159 2.14499645e-02 2.10469499e-02 1.96845027e-02 1.62853507e-02 1.62118188e-02 1.51120221e-02 
160 2.14800423e-02 2.10247822e-02 1.97432360e-02 1.63473930e-02 1.60953539e-02 1.50171691e-02 
161 2.15102886e-02 2.10033323e-02 1.98035874e-02 1.64075849e-02 1.59707234e-02 1.49203540e-02 
162 2.15406560e-02 2.09826125e-02 1.98645874e-02 1.64659672e-02 1.58391284e-02 1.48216380e-02 
163 2.15710965e-02 2.09626324e-02 1.99254181e-02 1.65225811e-02 1.57016422e-02 1.47210935e-02 
164 2.16015613e-02 2.09433991e-02 1.99853991e-02 1.65774676e-02 1.55592225e-02 1.46188039e-02 
165 2.16320011e-02 2.09249175e-02 2.00439717e-02 1.66306673e-02 1.54127275e-02 1.45148652e-02 
166 2.16623662e-02 2.09071899e-02 2.01006835e-02 1.66822197e-02 1.52629298e-02 1.44093855e-02 
167 2.16926067e-02 2.08902164e-02 2.01551735e-02 1.67321629e-02 1.51105304e-02 1.43024855e-02 
168 2.17226726e-02 2.08739947e-02 2.02071596e-02 1.67805336e-02 1.49561703e-02 1.41942991e-02 
169 2.17525139e-02 2.08585203e-02 2.02564268e-02 1.68273663e-02 1.48004412e-02 1.40849735e-02 
170 2.17820807e-02 2.08437869e-02 2.03028186e-02 1.68726937e-02 1.46438924e-02 1.39746693e-02 
171 2.18113237e-02 2.08297859e-02 2.03462285e-02 1.69165457e-02 1.44870390e-02 1.38635608e-02 
172 2.18401937e-02 2.08165068e-02 2.03865934e-02 1.69589499e-02 1.43303662e-02 1.37518362e-02 
173 2.18686421e-02 2.08039376e-02 2.04238882e-02 1.69999312e-02 1.41743344e-02 1.36396973e-02 
174 2.18966211e-02 2.07920643e-02 2.04581205e-02 1.70395116e-02 1.40193818e-02 1.35273593e-02 
175 2.19240836e-02 2.07808716e-02 2.04893266e-02 1.70777105e-02 1.38659278e-02 1.34150513e-02 
176 2.19509834e-02 2.07703428e-02 2.05175678e-02 1.71145440e-02 1.37143751e-02 1.33030155e-02 
177 2.19772753e-02 2.07604599e-02 2.05429275e-02 1.71500259e-02 1.35651106e-02 1.31915065e-02 
178 2.20029150e-02 2.07512038e-02 2.05655077e-02 1.71841667e-02 1.34185075e-02 1.30807915e-02 
179 2.20278594e-02 2.07425544e-02 2.05854270e-02 1.72169746e-02 1.32749256e-02 1.29711495e-02 
180 2.20520669e-02 2.07344910e-02 2.06028175e-02 1.72484547e-02 1.31347122e-02 1.28628698e-02 
181 2.20754969e-02 2.07269920e-02 2.06178234e-02 1.72786101e-02 1.29982026e-02 1.27562521e-02 
182 2.20981102e-02 2.07200356e-02 2.06305981e-02 1.73074412e-02 1.28657203e-02 1.26516046e-02 
183 2.21198692e-02 2.07135994e-02 2.06413027e-02 1.73349464e-02 1.27375770e-02 1.25492431e-02 
184 2.21407377e-02 2.07076611e-02 2.06501038e-02 1.73611222e-02 1.26140728e-02 1.24494894e-02 
185 2.21606810e-02 2.07021982e-02 2.06571718e-02 1.73859631e-02 1.24954960e-02 1.23526696e-02 
186 2.21796662e-02 2.06971885e-02 2.06626793e-02 1.74094623e-02 1.23821229e-02 1.22591129e-02 
187 2.21976617e-02 2.06926101e-02 2.06667989e-02 1.74316116e-02 1.22742174e-02 1.21691485e-02 
188 2.22146381e-02 2.06884415e-02 2.06697022e-02 1.74524017e-02 1.21720311e-02 1.20831047e-02 
189 2.22305672e-02 2.06846618e-02 2.06715577e-02 1.74718227e-02 1.20758023e-02 1.20013055e-02 
190 2.22454231e-02 2.06812510e-02 2.06725295e-02 1.74898637e-02 1.19857562e-02 1.19240689e-02 
191 2.22591813e-02 2.06781899e-02 2.06727760e-02 1.75065139e-02 1.19021040e-02 1.18517041e-02 
192 2.22718194e-02 2.06754602e-02 2.06724482e-02 1.75217622e-02 1.18250425e-02 1.17845089e-02 
193 2.22833166e-02 2.06730449e-02 2.06716886e-02 1.75355974e-02 1.17547538e-02 1.17227669e-02 
194 2.22936544e-02 2.06709283e-02 2.06706301e-02 1.75480092e-02 1.16914044e-02 1.16667448e-02 
195 2.23028157e-02 2.06693947e-02 2.06690960e-02 1.75589872e-02 1.16351451e-02 1.16166900e-02 
196 2.23107858e-02 2.06680926e-02 2.06675350e-02 1.75685221e-02 1.15861104e-02 1.15728278e-02 
197 2.23175518e-02 2.06668211e-02 2.06662339e-02 1.75766054e-02 1.15444177e-02 1.15353589e-02 
198 2.23231025e-02 2.06656640e-02 2.06651829e-02 1.75832296e-02 1.15101672e-02 1.15044575e-02 
199 2.23274291e-02 2.06646909e-02 2.06643740e-02 1.75883886e-02 1.14834417e-02 1.14802688e-02 
200 2.23305246e-02 2.06639563e-02 2.06638007e-02 1.75920772e-02 1.14643056e-02 1.14629079e-02 
201 2.23323838e-02 2.06634997e-02 2.06634586e-02 1.75942918e-02 1.14528054e-02 1.14524579e-02 
202 2.23330039e-02 2.06633449e-02 2.06633449e-02 1.75950302e-02 1.14489689e-02 1.14489689e-02 110-000
203 2.23317644e-02 2.06662606e-02 2.06609644e-02 1.75935533e-02 1.14622501e-02 1.14503304e-02 
204 2.23280553e-02 2.06749686e-02 2.06538241e-02 1.75891244e-02 1.15019199e-02 1.14544393e-02 
205 2.23219054e-02 2.06893523e-02 2.06419284e-02 1.75817483e-02 1.15674634e-02 1.14613676e-02 
206 2.23133619e-02 2.07092197e-02 2.06252841e-02 1.75714333e-02 1.16580469e-02 1.14712335e-02 
207 2.23024895e-02 2.07343060e-02 2.06039012e-02 1.75581902e-02 1.17725512e-02 1.14841975e-02 
208 2.22893699e-02 2.07642788e-02 2.05777931e-02 1.75420322e-02 1.19096144e-02 1.15004579e-02 
209 2.22740997e-02 2.07987423e-02 2.05469765e-02 1.75229738e-02 1.20676812e-02 1.15202451e-02 
210 2.22567890e-02 2.08372446e-02 2.05114723e-02 1.75010306e-02 1.22450548e-02 1.15438145e-02 
211 2.22375596e-02 2.08792844e-02 2.04713053e-02 1.74762183e-02 1.24399473e-02 1.15714389e-02 
212 2.22165426e-02 2.09243186e-02 2.04265056e-02 1.74485514e-02 1.26505286e-02 1.16033995e-02 
213 2.21938764e-02 2.09717712e-02 2.03771083e-02 1.74180427e-02 1.28749693e-02 1.16399774e-02 
214 2.21697038e-02 2.10210416e-02 2.03231545e-02 1.73847020e-02 1.31114779e-02 1.16814430e-02 
215 2.21441700e-02 2.10715139e-02 2.02646921e-02 1.73485350e-02 1.33583314e-02 1.17280472e-02 
216 2.21174195e-02 2.11225665e-02 2.02017763e-02 1.73095425e-02 1.36138993e-02 1.17800113e-02 
217 2.20895942e-02 2.11735814e-02 2.01344702e-02 1.72677188e-02 1.38766620e-02 1.18375176e-02 
218 2.20608301e-02 2.12239540e-02 2.00628462e-02 1.72230515e-02 1.41452211e-02 1.19007012e-02 
219 2.20312554e-02 2.12731032e-02 1.99869866e-02 1.71755199e-02 1.44183067e-02 1.19696417e-02 
220 2.20009884e-02 2.13204816e-02 1.99069845e-02 1.71250942e-02 1.46947785e-02 1.20443564e-02 
221 2.19701349e-02 2.13655864e-02 1.98229452e-02 1.70717350e-02 1.49736218e-02 1.21247948e-02 
222 2.19387868e-02 2.14079705e-02 1.97349876e-02 1.70153925e-02 1.52539401e-02 1.22108338e-02 
223 2.19070205e-02 2.14472558e-02 1.96432449e-02 1.69560059e-02 1.55349434e-02 1.23022752e-02 
224 2.18748960e-02 2.14831470e-02 1.95478668e-02 1.68935032e-02 1.58159306e-02 1.23988431e-02 
225 2.18424556e-02 2.15154489e-02 1.94490211e-02 1.68278010e-02 1.60962681e-02 1.25001841e-02 
226 2.18097240e-02 2.15440869e-02 1.93468955e-02 1.67588041e-02 1.63753617e-02 1.26058677e-02 
227 2.17767079e-02 2.15691327e-02 1.92417004e-02 1.66864060e-02 1.66526227e-02 1.27153877e-02 
228 2.17433968e-02 2.15908382e-02 1.91336711e-02 1.69274216e-02 1.66104891e-02 1.28281648e-02 
229 2.17097637e-02 2.16096786e-02 1.90230721e-02 1.71990334e-02 1.65309251e-02 1.29435489e-02 
230 2.16757665e-02 2.16264101e-02 1.89101997e-02 1.74665656e-02 1.64475756e-02 1.30608227e-02 
231 2.16421459e-02 2.16413496e-02 1.87953881e-02 1.77288672e-02 1.63602930e-02 1.31792036e-02 
232 2.16584530e-02 2.16064460e-02 1.86790143e-02 1.79844152e-02 1.62689214e-02 1.32978461e-02 
233 2.16774706e-02 2.15709799e-02 1.85615051e-02 1.82311803e-02 1.61732979e-02 1.34158433e-02 
234 2.17020396e-02 2.15348693e-02 1.84664797e-02 1.84433454e-02 1.60732536e-02 1.35322262e-02 
235 2.17358076e-02 2.14980292e-02 1.86868543e-02 1.83250870e-02 1.59686152e-02 1.36459629e-02 
236 2.17832359e-02 2.14603748e-02 1.88880450e-02 1.82073603e-02 1.58592063e-02 1.37559552e-02 
237 2.18493854e-02 2.14218252e-02 1.90651903e-02 1.80908844e-02 1.57448492e-02 1.38610346e-02 
238 2.19393533e-02 2.13823063e-02 1.92133723e-02 1.79764798e-02 1.56253666e-02 1.39599578e-02 
239 2.20573657e-02 2.13417556e-02 1.93285091e-02 1.78650774e-02 1.55005833e-02 1.40514026e-02 
240 2.22058119e-02 2.13001245e-02 1.94083074e-02 1.77577240e-02 1.53703280e-02 1.41339695e-02 
241 2.23847129e-02 2.12573828e-02 1.94527797e-02 1.76555783e-02 1.52344350e-02 1.42061897e-02 
242 2.25919286e-02 2.12135220e-02 1.94640269e-02 1.75598925e-02 1.50927468e-02 1.42665486e-02 
243 2.28239197e-02 2.11685578e-02 1.94454667e-02 1.74719714e-02 1.49451150e-02 1.43135296e-02 
