0 1.057961e+01 1.057961e+01 1.762591e+01
1 1.058324e+01 1.058676e+01 1.762539e+01
2 1.059413e+01 1.060816e+01 1.762384e+01
3 1.061222e+01 1.064362e+01 1.762124e+01
4 1.063745e+01 1.069286e+01 1.761759e+01
5 1.066972e+01 1.075548e+01 1.761287e+01
6 1.070889e+01 1.083098e+01 1.760705e+01
7 1.075483e+01 1.091877e+01 1.760012e+01
8 1.080736e+01 1.101821e+01 1.759205e+01
9 1.086627e+01 1.112856e+01 1.758279e+01
10 1.093136e+01 1.124904e+01 1.757232e+01
11 1.100239e+01 1.137884e+01 1.756059e+01
12 1.107911e+01 1.151710e+01 1.754756e+01
13 1.116127e+01 1.166297e+01 1.753319e+01
14 1.124857e+01 1.181558e+01 1.751741e+01
15 1.134075e+01 1.197404e+01 1.750018e+01
16 1.143751e+01 1.213750e+01 1.748144e+01
17 1.153856e+01 1.230511e+01 1.746113e+01
18 1.164359e+01 1.247605e+01 1.743919e+01
19 1.175230e+01 1.264951e+01 1.741555e+01
20 1.186440e+01 1.282471e+01 1.739016e+01
21 1.197958e+01 1.300091e+01 1.736294e+01
22 1.209754e+01 1.317741e+01 1.733383e+01
23 1.221799e+01 1.335351e+01 1.730277e+01
24 1.234064e+01 1.352858e+01 1.726968e+01
25 1.246521e+01 1.370201e+01 1.723451e+01
26 1.259140e+01 1.387321e+01 1.719717e+01
27 1.271896e+01 1.404164e+01 1.715761e+01
28 1.284762e+01 1.420678e+01 1.711577e+01
29 1.297712e+01 1.436816e+01 1.707158e+01
30 1.310722e+01 1.452531e+01 1.702498e+01
31 1.323766e+01 1.467781e+01 1.697591e+01
32 1.336823e+01 1.482526e+01 1.692433e+01
33 1.349869e+01 1.496726e+01 1.687017e+01
34 1.362884e+01 1.510347e+01 1.681340e+01
35 1.375847e+01 1.523354e+01 1.675397e+01
36 1.388739e+01 1.535714e+01 1.669183e+01
37 1.401541e+01 1.547396e+01 1.662696e+01
38 1.414235e+01 1.558369e+01 1.655933e+01
39 1.426804e+01 1.568604e+01 1.648891e+01
40 1.439234e+01 1.578073e+01 1.641568e+01
41 1.451507e+01 1.586748e+01 1.633963e+01
42 1.463612e+01 1.594602e+01 1.626076e+01
43 1.475534e+01 1.601607e+01 1.617906e+01
44 1.487261e+01 1.607740e+01 1.609455e+01
45 1.498782e+01 1.600723e+01 1.612975e+01
46 1.510086e+01 1.591712e+01 1.617292e+01
47 1.521163e+01 1.582426e+01 1.620671e+01
48 1.532005e+01 1.572867e+01 1.623097e+01
49 1.542604e+01 1.563041e+01 1.624557e+01
50 1.552951e+01 1.552951e+01 1.625045e+01
51 1.542604e+01 1.563041e+01 1.624557e+01
52 1.532005e+01 1.572867e+01 1.623097e+01
53 1.521163e+01 1.582426e+01 1.620671e+01
54 1.510086e+01 1.591712e+01 1.617292e+01
55 1.498782e+01 1.600723e+01 1.612975e+01
56 1.487261e+01 1.607740e+01 1.609455e+01
57 1.475534e+01 1.601607e+01 1.617906e+01
58 1.463612e+01 1.594602e+01 1.626076e+01
59 1.451507e+01 1.586748e+01 1.633963e+01
60 1.439234e+01 1.578073e+01 1.641568e+01
61 1.426804e+01 1.568604e+01 1.648891e+01
62 1.414235e+01 1.558369e+01 1.655933e+01
63 1.401541e+01 1.547396e+01 1.662696e+01
64 1.388739e+01 1.535714e+01 1.669183e+01
65 1.375847e+01 1.523354e+01 1.675397e+01
66 1.362884e+01 1.510347e+01 1.681340e+01
67 1.349869e+01 1.496726e+01 1.687017e+01
68 1.336823e+01 1.482526e+01 1.692433e+01
69 1.323766e+01 1.467781e+01 1.697591e+01
70 1.310722e+01 1.452531e+01 1.702498e+01
71 1.297712e+01 1.436816e+01 1.707158e+01
72 1.284762e+01 1.420678e+01 1.711577e+01
73 1.271896e+01 1.404164e+01 1.715761e+01
74 1.259140e+01 1.387321e+01 1.719717e+01
75 1.246521e+01 1.370201e+01 1.723451e+01
76 1.234064e+01 1.352858e+01 1.726968e+01
77 1.221799e+01 1.335351e+01 1.730277e+01
78 1.209754e+01 1.317741e+01 1.733383e+01
79 1.197958e+01 1.300091e+01 1.736294e+01
80 1.186440e+01 1.282471e+01 1.739016e+01
81 1.175230e+01 1.264951e+01 1.741555e+01
82 1.164359e+01 1.247605e+01 1.743919e+01
83 1.153856e+01 1.230511e+01 1.746113e+01
84 1.143751e+01 1.213750e+01 1.748144e+01
85 1.134075e+01 1.197404e+01 1.750018e+01
86 1.124857e+01 1.181558e+01 1.751741e+01
87 1.116127e+01 1.166297e+01 1.753319e+01
88 1.107911e+01 1.151710e+01 1.754756e+01
89 1.100239e+01 1.137884e+01 1.756059e+01
90 1.093136e+01 1.124904e+01 1.757232e+01
91 1.086627e+01 1.112856e+01 1.758279e+01
92 1.080736e+01 1.101821e+01 1.759205e+01
93 1.075483e+01 1.091877e+01 1.760012e+01
94 1.070889e+01 1.083098e+01 1.760705e+01
95 1.066972e+01 1.075548e+01 1.761287e+01
96 1.063745e+01 1.069286e+01 1.761759e+01
97 1.061222e+01 1.064362e+01 1.762124e+01
98 1.059413e+01 1.060816e+01 1.762384e+01
99 1.058324e+01 1.058676e+01 1.762539e+01
100 1.057961e+01 1.057961e+01 1.762591e+01
