0 1.114247e+01 1.118064e+01 1.770254e+01
1 1.114604e+01 1.119851e+01 1.770089e+01
2 1.115525e+01 1.125285e+01 1.769596e+01
3 1.117057e+01 1.134103e+01 1.768772e+01
4 1.119198e+01 1.145983e+01 1.767613e+01
5 1.121944e+01 1.160531e+01 1.766114e+01
6 1.125292e+01 1.177329e+01 1.764270e+01
7 1.129236e+01 1.195966e+01 1.762074e+01
8 1.133769e+01 1.216069e+01 1.759520e+01
9 1.138886e+01 1.237313e+01 1.756601e+01
10 1.144577e+01 1.259434e+01 1.753309e+01
11 1.150833e+01 1.282224e+01 1.749638e+01
12 1.157642e+01 1.305529e+01 1.745581e+01
13 1.164990e+01 1.329240e+01 1.741130e+01
14 1.172862e+01 1.353285e+01 1.736281e+01
15 1.181239e+01 1.377625e+01 1.731025e+01
16 1.190098e+01 1.402245e+01 1.725356e+01
17 1.199413e+01 1.427149e+01 1.719267e+01
18 1.209157e+01 1.452362e+01 1.712752e+01
19 1.219297e+01 1.477921e+01 1.705802e+01
20 1.229798e+01 1.503879e+01 1.698410e+01
21 1.240622e+01 1.530297e+01 1.690566e+01
22 1.251726e+01 1.557249e+01 1.682260e+01
23 1.263068e+01 1.584809e+01 1.673479e+01
24 1.274601e+01 1.613045e+01 1.664205e+01
25 1.286276e+01 1.641982e+01 1.654444e+01
26 1.298043e+01 1.644295e+01 1.671516e+01
27 1.309846e+01 1.633755e+01 1.701592e+01
28 1.321630e+01 1.622714e+01 1.732186e+01
29 1.333331e+01 1.611163e+01 1.763082e+01
30 1.344884e+01 1.599121e+01 1.793922e+01
31 1.356213e+01 1.586602e+01 1.803398e+01
32 1.367235e+01 1.573618e+01 1.791796e+01
33 1.377856e+01 1.560179e+01 1.780153e+01
34 1.387965e+01 1.546299e+01 1.768557e+01
35 1.397434e+01 1.531990e+01 1.757123e+01
36 1.406113e+01 1.517268e+01 1.745987e+01
37 1.413828e+01 1.502147e+01 1.735315e+01
38 1.420375e+01 1.486644e+01 1.725301e+01
39 1.425529e+01 1.470776e+01 1.716169e+01
40 1.429047e+01 1.454556e+01 1.708158e+01
41 1.430697e+01 1.437990e+01 1.701511e+01
42 1.421085e+01 1.430277e+01 1.696441e+01
43 1.403884e+01 1.427607e+01 1.693096e+01
44 1.386376e+01 1.422655e+01 1.691534e+01
45 1.368560e+01 1.415480e+01 1.691705e+01
46 1.350436e+01 1.406228e+01 1.693473e+01
47 1.331998e+01 1.395102e+01 1.696639e+01
48 1.313239e+01 1.382329e+01 1.700983e+01
49 1.294145e+01 1.368133e+01 1.706287e+01
50 1.274700e+01 1.352712e+01 1.712354e+01
51 1.254883e+01 1.336240e+01 1.719011e+01
52 1.234672e+01 1.318856e+01 1.726116e+01
53 1.214042e+01 1.300674e+01 1.733547e+01
54 1.192965e+01 1.281779e+01 1.741205e+01
55 1.171413e+01 1.262237e+01 1.735574e+01
56 1.149359e+01 1.242094e+01 1.711489e+01
57 1.126773e+01 1.221383e+01 1.686636e+01
58 1.103629e+01 1.200121e+01 1.661083e+01
59 1.079901e+01 1.178319e+01 1.634885e+01
60 1.055564e+01 1.155978e+01 1.608089e+01
61 1.030596e+01 1.133094e+01 1.580736e+01
62 1.004979e+01 1.109659e+01 1.552855e+01
63 9.786976e+00 1.085663e+01 1.524469e+01
64 9.517396e+00 1.061096e+01 1.495590e+01
65 9.240987e+00 1.035947e+01 1.466221e+01
66 8.957737e+00 1.010210e+01 1.436359e+01
67 8.667698e+00 9.838798e+00 1.405990e+01
68 8.370991e+00 9.569566e+00 1.375095e+01
69 8.067811e+00 9.294456e+00 1.343648e+01
70 7.758428e+00 9.013577e+00 1.311617e+01
71 7.443196e+00 8.727100e+00 1.278967e+01
72 7.122544e+00 8.435263e+00 1.245657e+01
73 6.796981e+00 8.138368e+00 1.211648e+01
74 6.467086e+00 7.836787e+00 1.176896e+01
75 6.133510e+00 7.530952e+00 1.141360e+01
76 5.796964e+00 7.221358e+00 1.105001e+01
77 5.458214e+00 6.908553e+00 1.067784e+01
78 5.118074e+00 6.593134e+00 1.029675e+01
79 4.777397e+00 6.275736e+00 9.906516e+00
80 4.437066e+00 5.957026e+00 9.506941e+00
81 4.097990e+00 5.637692e+00 9.097928e+00
82 3.761091e+00 5.318431e+00 8.679465e+00
83 3.427303e+00 4.999940e+00 8.251632e+00
84 3.097564e+00 4.682902e+00 7.814609e+00
85 2.772815e+00 4.367977e+00 7.368673e+00
86 2.454000e+00 4.055790e+00 6.914195e+00
87 2.142063e+00 3.746923e+00 6.451637e+00
88 1.837959e+00 3.441901e+00 5.981543e+00
89 1.542673e+00 3.141191e+00 5.504524e+00
90 1.257292e+00 2.845197e+00 5.021248e+00
91 9.833885e-01 2.554260e+00 4.532417e+00
92 7.252220e-01 2.268671e+00 4.038745e+00
93 5.024119e-01 1.988688e+00 3.540938e+00
94 3.683341e-01 1.714566e+00 3.039664e+00
95 3.179700e-01 1.446590e+00 2.535525e+00
96 2.984166e-01 1.185068e+00 2.029020e+00
97 2.848602e-01 9.300990e-01 1.520496e+00
98 2.651002e-01 6.802899e-01 1.010161e+00
99 2.237605e-01 4.261406e-01 5.016326e-01
100 0.000000e+00 1.203620e-07 1.203620e-07
