19 -9.55808712e+00 -5.00942129e+00 -4.62229376e+00 -4.62228443e+00 -3.50460435e+00 -3.18975779e+00 2.39898155e+01 2.39898514e+01 2.63462057e+01 3.09609452e+01 3.58813262e+01 3.58813622e+01 3.92703161e+01 4.43517198e+01 5.95802039e+01 
20 -9.51408114e+00 -5.02998518e+00 -4.60210087e+00 -4.60209157e+00 -3.52686105e+00 -3.17998623e+00 2.37606199e+01 2.37606552e+01 2.62605566e+01 3.08239052e+01 3.61543474e+01 3.61543840e+01 3.88501327e+01 4.43984176e+01 5.95765538e+01 
21 -9.46799080e+00 -5.05141465e+00 -4.58090436e+00 -4.58089507e+00 -3.54987999e+00 -3.16976298e+00 2.35310508e+01 2.35310855e+01 2.61699919e+01 3.06830100e+01 3.64311141e+01 3.64311514e+01 3.84243003e+01 4.44480879e+01 5.95753367e+01 
22 -9.41984694e+00 -5.07368275e+00 -4.55870941e+00 -4.55870014e+00 -3.57360060e+00 -3.15909550e+00 2.33014224e+01 2.33014566e+01 2.60743180e+01 3.05386318e+01 3.67114557e+01 3.67114936e+01 3.79946135e+01 4.45008150e+01 5.95765596e+01 
23 -9.36968332e+00 -5.09676160e+00 -4.53552158e+00 -4.53551233e+00 -3.59795832e+00 -3.14799165e+00 2.30720102e+01 2.30720439e+01 2.59733069e+01 3.03911406e+01 3.69952425e+01 3.69952810e+01 3.75628340e+01 4.45566867e+01 5.95802027e+01 
24 -9.31753690e+00 -5.12062240e+00 -4.51134683e+00 -4.51133761e+00 -3.62288434e+00 -3.13645965e+00 2.28430565e+01 2.28430897e+01 2.58666945e+01 3.02409020e+01 3.71306843e+01 3.72823794e+01 3.72824185e+01 4.46157942e+01 5.95862231e+01 
25 -9.26344818e+00 -5.14523547e+00 -4.48619151e+00 -4.48618231e+00 -3.64830536e+00 -3.12450810e+00 2.26147753e+01 2.26148080e+01 2.57541797e+01 3.00882762e+01 3.66998422e+01 3.75728006e+01 3.75728403e+01 4.46782319e+01 5.95945600e+01 
26 -9.20746153e+00 -5.17057034e+00 -4.46006241e+00 -4.46005322e+00 -3.67414332e+00 -3.11214598e+00 2.23873561e+01 2.23873884e+01 2.56354245e+01 2.99336160e+01 3.62719356e+01 3.78664655e+01 3.78665057e+01 4.47440973e+01 5.96051382e+01 
27 -9.14962559e+00 -5.19659577e+00 -4.43296674e+00 -4.43295758e+00 -3.70031506e+00 -3.09938265e+00 2.21609673e+01 2.21609991e+01 2.55100560e+01 2.97772660e+01 3.58485379e+01 3.81633547e+01 3.81633955e+01 4.48134907e+01 5.96178731e+01 
28 -9.08999372e+00 -5.22327984e+00 -4.40491224e+00 -4.40490310e+00 -3.72673196e+00 -3.08622785e+00 2.19357590e+01 2.19357904e+01 2.53776694e+01 2.96195611e+01 3.54311625e+01 3.84634671e+01 3.84635084e+01 4.48865151e+01 5.96326736e+01 
