
# Band 0 
32 -4.230727e+00
33 -4.208636e+00
34 -4.185776e+00
35 -4.162139e+00
36 -4.137722e+00
37 -4.112520e+00
38 -4.086529e+00
39 -4.059743e+00
40 -4.032160e+00
41 -4.003774e+00
42 -3.974582e+00
43 -3.944582e+00
44 -3.913769e+00
45 -3.882142e+00
46 -3.849696e+00
47 -3.816432e+00
48 -3.782346e+00
49 -3.747440e+00
50 -3.712308e+00
51 -3.747440e+00
52 -3.782346e+00
53 -3.816432e+00
54 -3.849696e+00
55 -3.882141e+00
56 -3.913769e+00
57 -3.944582e+00
58 -3.974582e+00
59 -4.003774e+00
60 -4.032159e+00
61 -4.059743e+00
62 -4.086529e+00
63 -4.112520e+00
64 -4.137722e+00
65 -4.162139e+00
66 -4.185775e+00
67 -4.208636e+00
68 -4.230727e+00
69 -4.252051e+00
70 -4.272616e+00
71 -4.292426e+00
72 -4.311487e+00
73 -4.329805e+00
74 -4.347384e+00
75 -4.364231e+00
76 -4.380353e+00
77 -4.395753e+00
78 -4.410440e+00
79 -4.424418e+00
80 -4.437694e+00
81 -4.450273e+00
82 -4.462162e+00
83 -4.473367e+00
84 -4.483893e+00
85 -4.493747e+00
86 -4.502934e+00
87 -4.511459e+00
88 -4.519328e+00
89 -4.526547e+00
90 -4.533119e+00
91 -4.539051e+00
92 -4.544345e+00
93 -4.549007e+00
94 -4.553039e+00
95 -4.556446e+00
96 -4.559229e+00
97 -4.561391e+00
98 -4.562934e+00
99 -4.563860e+00
100 -4.564168e+00

# Band 2 
0 -1.741580e+00
1 -1.742041e+00
2 -1.743425e+00
3 -1.745730e+00
4 -1.748953e+00
5 -1.753090e+00
6 -1.758136e+00
7 -1.764084e+00
8 -1.770928e+00
9 -1.778657e+00
10 -1.790191e+00
11 -1.834527e+00
12 -1.881005e+00
13 -1.929291e+00
14 -1.979089e+00
15 -2.030131e+00
16 -2.082176e+00
17 -2.135008e+00
18 -2.188437e+00
19 -2.242291e+00
20 -2.296420e+00
21 -2.350690e+00
22 -2.404984e+00
23 -2.459197e+00
24 -2.513236e+00
25 -2.567020e+00
26 -2.620478e+00
27 -2.673546e+00
28 -2.726166e+00
29 -2.778291e+00
30 -2.829875e+00
31 -2.880880e+00
32 -2.931271e+00
33 -2.981019e+00
34 -3.030096e+00
35 -3.078479e+00
36 -3.126148e+00
37 -3.173085e+00
38 -3.219273e+00
39 -3.264699e+00
40 -3.309352e+00
41 -3.353220e+00
42 -3.396296e+00
43 -3.438571e+00
44 -3.480040e+00
45 -3.520697e+00
46 -3.560539e+00
47 -3.599562e+00
48 -3.637763e+00
49 -3.675141e+00
50 -3.711096e+00
51 -3.675141e+00
52 -3.637764e+00
53 -3.599562e+00
54 -3.560539e+00
55 -3.520697e+00
56 -3.480040e+00
57 -3.438571e+00
58 -3.396296e+00
59 -3.353220e+00
60 -3.309352e+00
61 -3.264700e+00
62 -3.219273e+00
63 -3.173085e+00
64 -3.126149e+00
65 -3.078480e+00
66 -3.030096e+00
67 -2.981019e+00
68 -2.931271e+00
69 -2.880880e+00
70 -2.829875e+00
71 -2.778291e+00
72 -2.726167e+00
73 -2.673546e+00
74 -2.620479e+00
75 -2.567021e+00
76 -2.513236e+00
77 -2.459197e+00
78 -2.404984e+00
79 -2.350690e+00
80 -2.296420e+00
81 -2.242291e+00
82 -2.188437e+00
83 -2.135009e+00
84 -2.082176e+00
85 -2.030131e+00
86 -1.979089e+00
87 -1.929291e+00
88 -1.881005e+00
89 -1.834527e+00
90 -1.790191e+00
91 -1.778657e+00
92 -1.770928e+00
93 -1.764084e+00
94 -1.758136e+00
95 -1.753090e+00
96 -1.748953e+00
97 -1.745730e+00
98 -1.743425e+00
99 -1.742041e+00
100 -1.741580e+00

# Band 3 
0 -1.547410e+00
1 -1.549591e+00
2 -1.557697e+00
3 -1.571278e+00
4 -1.589995e+00
5 -1.613531e+00
6 -1.641529e+00
7 -1.673597e+00
8 -1.709331e+00
9 -1.748325e+00
10 -1.787251e+00
11 -1.796723e+00
12 -1.807036e+00
13 -1.818179e+00
14 -1.830133e+00
15 -1.842879e+00
16 -1.856392e+00
17 -1.870647e+00
18 -1.885616e+00
19 -1.901265e+00
20 -1.917562e+00
21 -1.934467e+00
22 -1.951941e+00
23 -1.969938e+00
24 -1.988409e+00
25 -2.007303e+00
26 -2.026561e+00
27 -2.046124e+00
28 -2.065925e+00
29 -2.085893e+00
30 -2.105953e+00
31 -2.126024e+00
32 -2.146021e+00
33 -2.165853e+00
34 -2.185422e+00
35 -2.204629e+00
36 -2.223367e+00
37 -2.241526e+00
38 -2.258993e+00
39 -2.275651e+00
40 -2.291381e+00
41 -2.306067e+00
42 -2.319591e+00
43 -2.331840e+00
44 -2.342706e+00
45 -2.352089e+00
46 -2.359899e+00
47 -2.366059e+00
48 -2.370505e+00
49 -2.373192e+00
50 -2.374091e+00
51 -2.373192e+00
52 -2.370505e+00
53 -2.366059e+00
54 -2.359899e+00
55 -2.352089e+00
56 -2.342706e+00
57 -2.331840e+00
58 -2.319591e+00
59 -2.306067e+00
60 -2.291381e+00
61 -2.275651e+00
62 -2.258993e+00
63 -2.241526e+00
64 -2.223367e+00
65 -2.204629e+00
66 -2.185422e+00
67 -2.165853e+00
68 -2.146021e+00
69 -2.126024e+00
70 -2.105953e+00
71 -2.085893e+00
72 -2.065925e+00
73 -2.046124e+00
74 -2.026561e+00
75 -2.007303e+00
76 -1.988409e+00
77 -1.969938e+00
78 -1.951941e+00
79 -1.934467e+00
80 -1.917562e+00
81 -1.901265e+00
82 -1.885616e+00
83 -1.870647e+00
84 -1.856392e+00
85 -1.842879e+00
86 -1.830133e+00
87 -1.818179e+00
88 -1.807036e+00
89 -1.796723e+00
90 -1.787251e+00
91 -1.748325e+00
92 -1.709332e+00
93 -1.673597e+00
94 -1.641529e+00
95 -1.613532e+00
96 -1.589995e+00
97 -1.571278e+00
98 -1.557697e+00
99 -1.549592e+00
100 -1.547410e+00

# Band 4 
0 -1.545793e+00
1 -1.546381e+00
2 -1.546535e+00
3 -1.546558e+00
4 -1.546556e+00
5 -1.546545e+00
6 -1.546527e+00
7 -1.546504e+00
8 -1.546478e+00
9 -1.546448e+00
10 -1.546414e+00
11 -1.546378e+00
12 -1.546338e+00
13 -1.546295e+00
14 -1.546250e+00
15 -1.546202e+00
16 -1.546152e+00
17 -1.546100e+00
18 -1.546046e+00
19 -1.545990e+00
20 -1.545933e+00
21 -1.545875e+00
22 -1.545816e+00
23 -1.545756e+00
24 -1.545695e+00
25 -1.545635e+00
26 -1.545574e+00
27 -1.545514e+00
28 -1.545454e+00
29 -1.545395e+00
30 -1.545336e+00
31 -1.545279e+00
32 -1.545224e+00
33 -1.545170e+00
34 -1.545117e+00
35 -1.545067e+00
36 -1.545019e+00
37 -1.544974e+00
38 -1.544931e+00
39 -1.544891e+00
40 -1.544854e+00
41 -1.544819e+00
42 -1.544789e+00
43 -1.544761e+00
44 -1.544737e+00
45 -1.544716e+00
46 -1.544700e+00
47 -1.544686e+00
48 -1.544677e+00
49 -1.544671e+00
50 -1.544669e+00
51 -1.544671e+00
52 -1.544677e+00
53 -1.544686e+00
54 -1.544700e+00
55 -1.544716e+00
56 -1.544737e+00
57 -1.544761e+00
58 -1.544789e+00
59 -1.544819e+00
60 -1.544854e+00
61 -1.544891e+00
62 -1.544931e+00
63 -1.544974e+00
64 -1.545019e+00
65 -1.545067e+00
66 -1.545117e+00
67 -1.545170e+00
68 -1.545224e+00
69 -1.545279e+00
70 -1.545336e+00
71 -1.545395e+00
72 -1.545454e+00
73 -1.545514e+00
74 -1.545574e+00
75 -1.545635e+00
76 -1.545695e+00
77 -1.545756e+00
78 -1.545816e+00
79 -1.545875e+00
80 -1.545933e+00
81 -1.545990e+00
82 -1.546046e+00
83 -1.546100e+00
84 -1.546152e+00
85 -1.546202e+00
86 -1.546250e+00
87 -1.546295e+00
88 -1.546338e+00
89 -1.546378e+00
90 -1.546414e+00
91 -1.546448e+00
92 -1.546478e+00
93 -1.546504e+00
94 -1.546527e+00
95 -1.546545e+00
96 -1.546556e+00
97 -1.546558e+00
98 -1.546535e+00
99 -1.546381e+00
100 -1.545793e+00

# Band 5 
0 1.193355e+00
1 1.197404e+00
2 1.209501e+00
3 1.229499e+00
4 1.257164e+00
5 1.292194e+00
6 1.334231e+00
7 1.382885e+00
8 1.437746e+00
9 1.498407e+00
10 1.564466e+00
11 1.635544e+00
12 1.711283e+00
13 1.791351e+00
14 1.875447e+00
15 1.963297e+00
16 2.054653e+00
17 2.149293e+00
18 2.247017e+00
19 2.347647e+00
20 2.451024e+00
21 2.557006e+00
22 2.665466e+00
23 2.776289e+00
24 2.889373e+00
25 3.004625e+00
26 3.121964e+00
27 3.241313e+00
28 3.362605e+00
29 3.485777e+00
30 3.610772e+00
31 3.737540e+00
32 3.866031e+00
33 3.996201e+00
34 4.128009e+00
35 4.261416e+00
36 4.396387e+00
37 4.532888e+00
38 4.670886e+00
39 4.810350e+00
40 4.951252e+00
41 5.093563e+00
42 5.237257e+00
43 5.382305e+00
44 5.528684e+00
45 5.676366e+00
46 5.825328e+00
47 5.975544e+00
48 6.126989e+00
49 6.279638e+00
50 6.433323e+00
51 6.279638e+00
52 6.126989e+00
53 5.975544e+00
54 5.825328e+00
55 5.676366e+00
56 5.528684e+00
57 5.382305e+00
58 5.237256e+00
59 5.093563e+00
60 4.951252e+00
61 4.810350e+00
62 4.670886e+00
63 4.532888e+00
64 4.396387e+00
65 4.261416e+00
66 4.128009e+00
67 3.996200e+00
68 3.866030e+00
69 3.737540e+00
70 3.610772e+00
71 3.485777e+00
72 3.362605e+00
73 3.241313e+00
74 3.121964e+00
75 3.004625e+00
76 2.889373e+00
77 2.776289e+00
78 2.665466e+00
79 2.557006e+00
80 2.451024e+00
81 2.347647e+00
82 2.247016e+00
83 2.149293e+00
84 2.054653e+00
85 1.963297e+00
86 1.875447e+00
87 1.791351e+00
88 1.711283e+00
89 1.635544e+00
90 1.564466e+00
91 1.498407e+00
92 1.437746e+00
93 1.382884e+00
94 1.334231e+00
95 1.292194e+00
96 1.257164e+00
97 1.229499e+00
98 1.209501e+00
99 1.197404e+00
100 1.193355e+00
