
# Band 0 
22 -2.760238e+00
23 -2.820493e+00
24 -2.878989e+00
25 -2.935652e+00
26 -2.990418e+00
27 -3.043235e+00
28 -3.094059e+00
29 -3.142855e+00
30 -3.189592e+00
31 -3.234250e+00
32 -3.276809e+00
33 -3.317257e+00
34 -3.355587e+00
35 -3.391795e+00
36 -3.425882e+00
37 -3.457850e+00
38 -3.487709e+00
39 -3.515469e+00
40 -3.541144e+00
41 -3.564751e+00
42 -3.586312e+00
43 -3.605850e+00
44 -3.623391e+00
45 -3.615344e+00
46 -3.577359e+00
47 -3.540242e+00
48 -3.504169e+00
49 -3.469300e+00
50 -3.435761e+00
51 -3.403633e+00
52 -3.372947e+00
53 -3.343683e+00
54 -3.315782e+00
55 -3.289164e+00
56 -3.263739e+00
57 -3.239427e+00
58 -3.216162e+00
59 -3.193901e+00
60 -3.172622e+00
61 -3.152327e+00
62 -3.133033e+00
63 -3.114775e+00
64 -3.097601e+00
65 -3.081570e+00
66 -3.066746e+00
67 -3.053201e+00
68 -3.041012e+00
69 -3.030256e+00
70 -3.021009e+00
71 -3.013344e+00
72 -3.007327e+00
73 -3.003012e+00
74 -3.000435e+00
75 -2.999612e+00
76 -3.000531e+00
77 -3.003151e+00
78 -3.007395e+00
79 -3.013154e+00
80 -3.020290e+00
81 -3.028633e+00
82 -3.043339e+00
83 -3.057708e+00
84 -3.071345e+00
85 -3.084234e+00
86 -3.096361e+00
87 -3.107713e+00
88 -3.118275e+00
89 -3.128037e+00
90 -3.136987e+00
91 -3.145116e+00
92 -3.152413e+00
93 -3.158872e+00
94 -3.164484e+00
95 -3.169243e+00
96 -3.173145e+00
97 -3.176184e+00
98 -3.178357e+00
99 -3.179768e+00
100 -3.180097e+00

# Band 3 
0 -1.547410e+00
1 -1.552583e+00
2 -1.567916e+00
3 -1.592873e+00
4 -1.626641e+00
5 -1.668224e+00
6 -1.716531e+00
7 -1.770466e+00
8 -1.799054e+00
9 -1.813797e+00
10 -1.830024e+00
11 -1.847656e+00
12 -1.866610e+00
13 -1.886799e+00
14 -1.908131e+00
15 -1.930510e+00
16 -1.953838e+00
17 -1.978018e+00
18 -2.002946e+00
19 -2.028522e+00
20 -2.054644e+00
21 -2.081209e+00
22 -2.108119e+00
23 -2.135272e+00
24 -2.162572e+00
25 -2.189923e+00
26 -2.217230e+00
27 -2.244404e+00
28 -2.271356e+00
29 -2.298002e+00
30 -2.324260e+00
31 -2.350053e+00
32 -2.375305e+00
33 -2.399947e+00
34 -2.423911e+00
35 -2.447135e+00
36 -2.469562e+00
37 -2.491135e+00
38 -2.511805e+00
39 -2.531527e+00
40 -2.550258e+00
41 -2.567961e+00
42 -2.584603e+00
43 -2.600156e+00
44 -2.614596e+00
45 -2.627901e+00
46 -2.640056e+00
47 -2.651049e+00
48 -2.660873e+00
49 -2.669524e+00
50 -2.677001e+00
51 -2.683310e+00
52 -2.688458e+00
53 -2.692457e+00
54 -2.695321e+00
55 -2.697070e+00
56 -2.697724e+00
57 -2.697310e+00
58 -2.695855e+00
59 -2.693391e+00
60 -2.689951e+00
61 -2.685572e+00
62 -2.680293e+00
63 -2.674158e+00
64 -2.681522e+00
65 -2.705604e+00
66 -2.729353e+00
67 -2.752738e+00
68 -2.775734e+00
69 -2.798316e+00
70 -2.820457e+00
71 -2.842133e+00
72 -2.863321e+00
73 -2.883995e+00
74 -2.904132e+00
75 -2.923711e+00
76 -2.942708e+00
77 -2.961103e+00
78 -2.978875e+00
79 -2.996003e+00
80 -3.012469e+00
81 -3.028253e+00
82 -3.037998e+00
83 -3.048181e+00
84 -3.058975e+00
85 -3.070171e+00
86 -3.081567e+00
87 -3.092970e+00
88 -3.104200e+00
89 -3.115092e+00
90 -3.125498e+00
91 -3.135283e+00
92 -3.144331e+00
93 -3.152538e+00
94 -3.159817e+00
95 -3.166091e+00
96 -3.171295e+00
97 -3.175368e+00
98 -3.178236e+00
99 -3.179662e+00
100 -3.180097e+00

# Band 4 
0 -1.545793e+00
1 -1.546150e+00
2 -1.547223e+00
3 -1.549010e+00
4 -1.551510e+00
5 -1.554723e+00
6 -1.558647e+00
7 -1.563280e+00
8 -1.568620e+00
9 -1.574664e+00
10 -1.581408e+00
11 -1.588850e+00
12 -1.596986e+00
13 -1.605812e+00
14 -1.615321e+00
15 -1.625510e+00
16 -1.636372e+00
17 -1.647902e+00
18 -1.660091e+00
19 -1.672933e+00
20 -1.686420e+00
21 -1.700544e+00
22 -1.715294e+00
23 -1.730661e+00
24 -1.746635e+00
25 -1.763204e+00
26 -1.780357e+00
27 -1.798081e+00
28 -1.816363e+00
29 -1.835188e+00
30 -1.854543e+00
31 -1.874412e+00
32 -1.894779e+00
33 -1.915628e+00
34 -1.936940e+00
35 -1.958698e+00
36 -1.980883e+00
37 -2.003476e+00
38 -2.026456e+00
39 -2.049802e+00
40 -2.073494e+00
41 -2.097509e+00
42 -2.121825e+00
43 -2.146418e+00
44 -2.171264e+00
45 -2.196340e+00
46 -2.221621e+00
47 -2.247082e+00
48 -2.272696e+00
49 -2.298439e+00
50 -2.324283e+00
51 -2.350203e+00
52 -2.376170e+00
53 -2.402159e+00
54 -2.428141e+00
55 -2.454089e+00
56 -2.479976e+00
57 -2.505773e+00
58 -2.531453e+00
59 -2.556988e+00
60 -2.582350e+00
61 -2.607511e+00
62 -2.632444e+00
63 -2.657120e+00
64 -2.667199e+00
65 -2.659481e+00
66 -2.651040e+00
67 -2.641929e+00
68 -2.632199e+00
69 -2.621903e+00
70 -2.611097e+00
71 -2.599837e+00
72 -2.588179e+00
73 -2.576184e+00
74 -2.563909e+00
75 -2.551416e+00
76 -2.538765e+00
77 -2.526017e+00
78 -2.513235e+00
79 -2.500478e+00
80 -2.487810e+00
81 -2.475290e+00
82 -2.462980e+00
83 -2.450938e+00
84 -2.439224e+00
85 -2.427894e+00
86 -2.417004e+00
87 -2.406607e+00
88 -2.396755e+00
89 -2.387496e+00
90 -2.378877e+00
91 -2.370942e+00
92 -2.363729e+00
93 -2.357276e+00
94 -2.351615e+00
95 -2.346775e+00
96 -2.342781e+00
97 -2.339653e+00
98 -2.337407e+00
99 -2.336054e+00
100 -2.335603e+00

# Band 5 
0 1.193355e+00
1 1.201444e+00
2 1.225524e+00
3 1.265060e+00
4 1.319241e+00
5 1.387068e+00
6 1.467455e+00
7 1.559304e+00
8 1.661571e+00
9 1.773295e+00
10 1.893622e+00
11 2.021803e+00
12 2.157194e+00
13 2.299246e+00
14 2.447491e+00
15 2.601538e+00
16 2.761056e+00
17 2.925768e+00
18 3.095443e+00
19 3.269888e+00
20 3.448943e+00
21 3.632477e+00
22 3.820383e+00
23 4.012574e+00
24 4.208983e+00
25 4.409560e+00
26 4.614268e+00
27 4.823085e+00
28 4.966207e+00
29 4.643510e+00
30 4.327157e+00
31 4.017395e+00
32 3.714467e+00
33 3.418621e+00
34 3.130108e+00
35 2.849180e+00
36 2.576097e+00
37 2.311115e+00
38 2.054487e+00
39 1.806454e+00
40 1.567235e+00
41 1.337021e+00
42 1.115963e+00
43 9.041597e-01
44 7.016540e-01
45 5.084272e-01
46 3.244020e-01
47 1.494508e-01
48 -1.659232e-02
49 -1.739168e-01
50 -3.227250e-01
51 -4.632272e-01
52 -5.956459e-01
53 -7.202252e-01
54 -8.372428e-01
55 -9.470179e-01
56 -1.049912e+00
57 -1.146324e+00
58 -1.236674e+00
59 -1.321391e+00
60 -1.400897e+00
61 -1.475590e+00
62 -1.545839e+00
63 -1.611974e+00
64 -1.674282e+00
65 -1.733006e+00
66 -1.788350e+00
67 -1.840476e+00
68 -1.889510e+00
69 -1.935544e+00
70 -1.978647e+00
71 -2.018864e+00
72 -2.056226e+00
73 -2.090756e+00
74 -2.122477e+00
75 -2.151419e+00
76 -2.177626e+00
77 -2.201161e+00
78 -2.222112e+00
79 -2.240593e+00
80 -2.256741e+00
81 -2.270715e+00
82 -2.282694e+00
83 -2.292862e+00
84 -2.301410e+00
85 -2.308528e+00
86 -2.314397e+00
87 -2.319187e+00
88 -2.323058e+00
89 -2.326152e+00
90 -2.328596e+00
91 -2.330504e+00
92 -2.331974e+00
93 -2.333089e+00
94 -2.333922e+00
95 -2.334531e+00
96 -2.334967e+00
97 -2.335266e+00
98 -2.335460e+00
99 -2.335568e+00
100 -2.335603e+00
