
# Band 1 
0 -3.182238e+00
1 -3.182201e+00
2 -3.182640e+00
3 -3.184127e+00
4 -3.186467e+00
5 -3.189544e+00
6 -3.193325e+00
7 -3.197797e+00
8 -3.202951e+00
9 -3.208781e+00
10 -3.215278e+00
11 -3.222437e+00
12 -3.230249e+00
13 -3.238707e+00
14 -3.247801e+00
15 -3.257524e+00
16 -3.267864e+00
17 -3.278811e+00
18 -3.290354e+00
19 -3.302482e+00
20 -3.315182e+00
21 -3.328440e+00
22 -3.342245e+00
23 -3.356581e+00
24 -3.371434e+00
25 -3.386790e+00
26 -3.402631e+00
27 -3.418942e+00
28 -3.435707e+00
29 -3.452909e+00
30 -3.470529e+00
31 -3.488549e+00
32 -3.506952e+00
33 -3.525719e+00
34 -3.544829e+00
35 -3.564265e+00
36 -3.584005e+00
37 -3.604030e+00
38 -3.624319e+00
39 -3.644852e+00
40 -3.665607e+00
41 -3.686563e+00
42 -3.707700e+00
43 -3.728995e+00
44 -3.750426e+00
45 -3.771973e+00
46 -3.793613e+00
47 -3.815324e+00
48 -3.837085e+00
49 -3.858873e+00
50 -3.880666e+00
51 -3.902443e+00
52 -3.924182e+00
53 -3.945861e+00
54 -3.967458e+00
55 -3.988953e+00
56 -4.010323e+00
57 -4.031547e+00
58 -4.052605e+00
59 -4.073477e+00
60 -4.094140e+00
61 -4.114576e+00
62 -4.134765e+00
63 -4.154687e+00
64 -4.174322e+00
65 -4.193653e+00
66 -4.212659e+00
67 -4.231324e+00
68 -4.249629e+00
69 -4.267558e+00
70 -4.285093e+00
71 -4.302217e+00
72 -4.318915e+00
73 -4.335172e+00
74 -4.350971e+00
75 -4.366299e+00
76 -4.381142e+00
77 -4.395485e+00
78 -4.409315e+00
79 -4.422621e+00
80 -4.435389e+00
81 -4.447609e+00
82 -4.459269e+00
83 -4.470358e+00
84 -4.480868e+00
85 -4.490788e+00
86 -4.500110e+00
87 -4.508825e+00
88 -4.516925e+00
89 -4.524404e+00
90 -4.531255e+00
91 -4.537471e+00
92 -4.543048e+00
93 -4.547981e+00
94 -4.552264e+00
95 -4.555895e+00
96 -4.558870e+00
97 -4.561186e+00
98 -4.562843e+00
99 -4.563837e+00
100 -4.564168e+00

# Band 2 
0 -3.180097e+00
1 -3.180182e+00
2 -3.179887e+00
3 -3.178639e+00
4 -3.176632e+00
5 -3.173981e+00
6 -3.170714e+00
7 -3.166844e+00
8 -3.162375e+00
9 -3.157311e+00
10 -3.151654e+00
11 -3.145407e+00
12 -3.138571e+00
13 -3.131150e+00
14 -3.123146e+00
15 -3.114561e+00
16 -3.105398e+00
17 -3.095661e+00
18 -3.085353e+00
19 -3.074476e+00
20 -3.063036e+00
21 -3.051036e+00
22 -3.038480e+00
23 -3.025373e+00
24 -3.011720e+00
25 -2.997526e+00
26 -2.982797e+00
27 -2.967538e+00
28 -2.951756e+00
29 -2.935458e+00
30 -2.918649e+00
31 -2.901339e+00
32 -2.883534e+00
33 -2.865242e+00
34 -2.846473e+00
35 -2.827236e+00
36 -2.807541e+00
37 -2.787397e+00
38 -2.766815e+00
39 -2.745808e+00
40 -2.739557e+00
41 -2.750974e+00
42 -2.761592e+00
43 -2.771288e+00
44 -2.779931e+00
45 -2.787376e+00
46 -2.793463e+00
47 -2.798016e+00
48 -2.800842e+00
49 -2.801726e+00
50 -2.800433e+00
51 -2.796703e+00
52 -2.790250e+00
53 -2.780761e+00
54 -2.767896e+00
55 -2.751288e+00
56 -2.730546e+00
57 -2.705261e+00
58 -2.675014e+00
59 -2.639396e+00
60 -2.598024e+00
61 -2.550573e+00
62 -2.496814e+00
63 -2.436651e+00
64 -2.370159e+00
65 -2.297610e+00
66 -2.219466e+00
67 -2.136345e+00
68 -2.048933e+00
69 -2.002564e+00
70 -1.977930e+00
71 -1.953626e+00
72 -1.929689e+00
73 -1.906154e+00
74 -1.883057e+00
75 -1.860435e+00
76 -1.838325e+00
77 -1.819639e+00
78 -1.813302e+00
79 -1.807201e+00
80 -1.801336e+00
81 -1.795714e+00
82 -1.790339e+00
83 -1.785220e+00
84 -1.780360e+00
85 -1.775767e+00
86 -1.771444e+00
87 -1.767398e+00
88 -1.763632e+00
89 -1.760151e+00
90 -1.756959e+00
91 -1.754060e+00
92 -1.751457e+00
93 -1.749153e+00
94 -1.747151e+00
95 -1.745453e+00
96 -1.744061e+00
97 -1.742976e+00
98 -1.742201e+00
99 -1.741735e+00
100 -1.741580e+00

# Band 3 
0 -3.180097e+00
1 -3.179798e+00
2 -3.178900e+00
3 -3.177404e+00
4 -3.175310e+00
5 -3.172619e+00
6 -3.169331e+00
7 -3.165449e+00
8 -3.160972e+00
9 -3.155902e+00
10 -3.150241e+00
11 -3.143990e+00
12 -3.137152e+00
13 -3.129729e+00
14 -3.121723e+00
15 -3.113136e+00
16 -3.103972e+00
17 -3.094233e+00
18 -3.083923e+00
19 -3.073045e+00
20 -3.061604e+00
21 -3.049602e+00
22 -3.037045e+00
23 -3.023937e+00
24 -3.010282e+00
25 -2.996087e+00
26 -2.981356e+00
27 -2.966096e+00
28 -2.950313e+00
29 -2.934013e+00
30 -2.917203e+00
31 -2.899890e+00
32 -2.882084e+00
33 -2.863790e+00
34 -2.845020e+00
35 -2.825781e+00
36 -2.806083e+00
37 -2.785937e+00
38 -2.765354e+00
39 -2.744344e+00
40 -2.724385e+00
41 -2.702562e+00
42 -2.680351e+00
43 -2.657765e+00
44 -2.634819e+00
45 -2.611528e+00
46 -2.587909e+00
47 -2.563977e+00
48 -2.539752e+00
49 -2.515250e+00
50 -2.490490e+00
51 -2.465494e+00
52 -2.440280e+00
53 -2.414872e+00
54 -2.389290e+00
55 -2.363559e+00
56 -2.337702e+00
57 -2.311744e+00
58 -2.285711e+00
59 -2.259629e+00
60 -2.233526e+00
61 -2.207430e+00
62 -2.181370e+00
63 -2.155376e+00
64 -2.129478e+00
65 -2.103709e+00
66 -2.078099e+00
67 -2.052683e+00
68 -2.027493e+00
69 -2.001016e+00
70 -1.976378e+00
71 -1.952072e+00
72 -1.928131e+00
73 -1.904593e+00
74 -1.881493e+00
75 -1.858869e+00
76 -1.836759e+00
77 -1.816764e+00
78 -1.795787e+00
79 -1.775432e+00
80 -1.755735e+00
81 -1.736730e+00
82 -1.718455e+00
83 -1.700942e+00
84 -1.684226e+00
85 -1.668340e+00
86 -1.653314e+00
87 -1.639181e+00
88 -1.625968e+00
89 -1.613703e+00
90 -1.602413e+00
91 -1.592121e+00
92 -1.582851e+00
93 -1.574621e+00
94 -1.567451e+00
95 -1.561357e+00
96 -1.556351e+00
97 -1.552446e+00
98 -1.549650e+00
99 -1.547970e+00
100 -1.547410e+00

# Band 4 
0 -2.335603e+00
1 -2.335950e+00
2 -2.336991e+00
3 -2.338724e+00
4 -2.341145e+00
5 -2.344250e+00
6 -2.348032e+00
7 -2.352484e+00
8 -2.357597e+00
9 -2.363361e+00
10 -2.369765e+00
11 -2.376795e+00
12 -2.384437e+00
13 -2.392675e+00
14 -2.401493e+00
15 -2.410873e+00
16 -2.420793e+00
17 -2.431234e+00
18 -2.442172e+00
19 -2.453584e+00
20 -2.465444e+00
21 -2.477724e+00
22 -2.490396e+00
23 -2.503429e+00
24 -2.516791e+00
25 -2.530447e+00
26 -2.544362e+00
27 -2.558496e+00
28 -2.572810e+00
29 -2.587260e+00
30 -2.601799e+00
31 -2.616381e+00
32 -2.630951e+00
33 -2.645455e+00
34 -2.659834e+00
35 -2.674024e+00
36 -2.687957e+00
37 -2.701559e+00
38 -2.714752e+00
39 -2.727448e+00
40 -2.722921e+00
41 -2.701095e+00
42 -2.678881e+00
43 -2.656293e+00
44 -2.633345e+00
45 -2.610051e+00
46 -2.586430e+00
47 -2.562496e+00
48 -2.538268e+00
49 -2.513763e+00
50 -2.489001e+00
51 -2.464002e+00
52 -2.438786e+00
53 -2.413374e+00
54 -2.387790e+00
55 -2.362056e+00
56 -2.336196e+00
57 -2.310235e+00
58 -2.284198e+00
59 -2.258113e+00
60 -2.232007e+00
61 -2.205908e+00
62 -2.179845e+00
63 -2.153847e+00
64 -2.127947e+00
65 -2.102174e+00
66 -2.076561e+00
67 -2.051141e+00
68 -2.025948e+00
69 -1.957882e+00
70 -1.869704e+00
71 -1.861986e+00
72 -1.854442e+00
73 -1.847081e+00
74 -1.839911e+00
75 -1.832939e+00
76 -1.826173e+00
77 -1.815178e+00
78 -1.794207e+00
79 -1.773850e+00
80 -1.754150e+00
81 -1.735143e+00
82 -1.716865e+00
83 -1.699349e+00
84 -1.682631e+00
85 -1.666742e+00
86 -1.651714e+00
87 -1.637578e+00
88 -1.624363e+00
89 -1.612097e+00
90 -1.600805e+00
91 -1.590512e+00
92 -1.581239e+00
93 -1.573009e+00
94 -1.565837e+00
95 -1.559742e+00
96 -1.554735e+00
97 -1.550830e+00
98 -1.548034e+00
99 -1.546353e+00
100 -1.545793e+00

# Band 5 
0 -2.335603e+00
1 -2.335464e+00
2 -2.335049e+00
3 -2.334357e+00
4 -2.333389e+00
5 -2.332147e+00
6 -2.330629e+00
7 -2.328840e+00
8 -2.326778e+00
9 -2.324447e+00
10 -2.321849e+00
11 -2.318985e+00
12 -2.315857e+00
13 -2.312469e+00
14 -2.308824e+00
15 -2.304923e+00
16 -2.300772e+00
17 -2.296372e+00
18 -2.291729e+00
19 -2.286845e+00
20 -2.281725e+00
21 -2.276374e+00
22 -2.270795e+00
23 -2.264994e+00
24 -2.258976e+00
25 -2.252746e+00
26 -2.246309e+00
27 -2.239670e+00
28 -2.232837e+00
29 -2.225814e+00
30 -2.218608e+00
31 -2.211226e+00
32 -2.203673e+00
33 -2.195957e+00
34 -2.188084e+00
35 -2.180062e+00
36 -2.171897e+00
37 -2.163598e+00
38 -2.155172e+00
39 -2.146626e+00
40 -2.137969e+00
41 -2.129208e+00
42 -2.120352e+00
43 -2.111409e+00
44 -2.102387e+00
45 -2.093295e+00
46 -2.084141e+00
47 -2.074935e+00
48 -2.065685e+00
49 -2.056401e+00
50 -2.047090e+00
51 -2.037763e+00
52 -2.028428e+00
53 -2.019094e+00
54 -2.009772e+00
55 -2.000470e+00
56 -1.991197e+00
57 -1.981964e+00
58 -1.972778e+00
59 -1.963651e+00
60 -1.954590e+00
61 -1.945606e+00
62 -1.936707e+00
63 -1.927904e+00
64 -1.919205e+00
65 -1.910619e+00
66 -1.902155e+00
67 -1.893823e+00
68 -1.885631e+00
69 -1.877589e+00
70 -1.863704e+00
71 -1.766701e+00
72 -1.666951e+00
73 -1.564356e+00
74 -1.458719e+00
75 -1.349834e+00
76 -1.237557e+00
77 -1.121849e+00
