
# Band 1 
0 -3.182238e+00
1 -3.181839e+00
2 -3.183295e+00
3 -3.186772e+00
4 -3.191672e+00
5 -3.197916e+00
6 -3.205442e+00
7 -3.214179e+00
8 -3.224045e+00
9 -3.234947e+00
10 -3.246776e+00
11 -3.259409e+00
12 -3.272708e+00
13 -3.286520e+00
14 -3.300674e+00
15 -3.314980e+00
16 -3.329230e+00
17 -3.343193e+00
18 -3.356614e+00
19 -3.369209e+00
20 -3.380667e+00
21 -3.390637e+00
22 -3.398731e+00
23 -3.404513e+00
24 -3.407494e+00
25 -3.407124e+00
26 -3.402785e+00
27 -3.393784e+00
28 -3.379346e+00
29 -3.358615e+00
30 -3.330653e+00
31 -3.294459e+00
32 -3.248993e+00
33 -3.193227e+00
34 -3.126216e+00
35 -3.124601e+00
36 -3.135817e+00
37 -3.146706e+00
38 -3.157167e+00
39 -3.167107e+00
40 -3.176445e+00
41 -3.185106e+00
42 -3.193026e+00
43 -3.200146e+00
44 -3.206416e+00
45 -3.211794e+00
46 -3.216242e+00
47 -3.219732e+00
48 -3.222241e+00
49 -3.223753e+00
50 -3.224258e+00

# Band 2 
0 -3.180097e+00
1 -3.180477e+00
2 -3.178967e+00
3 -3.175411e+00
4 -3.170417e+00
5 -3.164088e+00
6 -3.156512e+00
7 -3.147796e+00
8 -3.138064e+00
9 -3.127468e+00
10 -3.116180e+00
11 -3.104401e+00
12 -3.092357e+00
13 -3.080300e+00
14 -3.068501e+00
15 -3.057249e+00
16 -3.046839e+00
17 -3.037559e+00
18 -3.029677e+00
19 -3.023420e+00
20 -3.018964e+00
21 -3.016417e+00
22 -3.015817e+00
23 -3.017133e+00
24 -3.020273e+00
25 -3.025100e+00
26 -3.031438e+00
27 -3.039095e+00
28 -3.047868e+00
29 -3.057553e+00
30 -3.067954e+00
31 -3.078884e+00
32 -3.090169e+00
33 -3.101646e+00
34 -3.113165e+00
35 -3.123388e+00
36 -3.134628e+00
37 -3.145538e+00
38 -3.156018e+00
39 -3.165976e+00
40 -3.175329e+00
41 -3.184004e+00
42 -3.191935e+00
43 -3.199065e+00
44 -3.205344e+00
45 -3.210729e+00
46 -3.215183e+00
47 -3.218677e+00
48 -3.221190e+00
49 -3.222703e+00
